VARIABLE,cluster_id,cluster_name,supercluster,class_auto,neurotransmitter,top_regions,top_dissections,top_genes,n_cells,NGENES,BETA,BETA_STD,SE,P
Cluster64,64,Astro_64,Astrocyte,ASTRO,,"Hypothalamus: 93.0%, Amygdala: 1.6%, Thalamus: 1.6%","Human MN: 92.5%, Human CEN: 1.2%, Human CA3R: 0.6%","AC112253.1, AC098656.1, NAA11, LINC01094, CD44, AL627316.1, AC012405.1, AC073941.1, AC072022.1, AC093535.1",1181,16327,-1.671,-0.0082138,1.5908,0.85323
Cluster19,19,Vsmc_19,Vascular,ENDO VSMC,,"Thalamus: 28.4%, Midbrain: 12.2%, Medulla: 11.8%","Human ANC: 7.4%, Human SN-RN: 5.7%, Human Pul: 5.7%","MYL9, CARMN, CCL19, IFITM2, FHL5, ADIRF, CLDN5, IFITM3, NOTCH3, CFH",229,16327,-1.1229,-0.007887,1.0676,0.85354
Cluster186,186,CA13_186,Hippocampal CA1-3,NEUR,VGLUT1,"Hippocampus: 98.7%, Cerebral cortex: 1.1%, Amygdala: 0.2%","Human CA1R-CA2R-CA3R: 20.3%, Human CA1-2R: 19.7%, Human CA2U-CA3U: 17.8%","AC092661.1, NTS, AC023781.1, ABCA13, AC116345.1, POSTN, ITGA4, AL161629.1, CASC6, ESRRAP2",6000,16327,-4.4144,-0.0087423,4.0346,0.86304
Cluster18,18,VendA_18,Vascular,ENDO,,"Cerebral cortex: 23.3%, Medulla: 16.4%, Thalamus: 14.6%","Human A35r: 10.4%, Human IO: 7.3%, Human MN: 6.9%","MECOM, CLDN5, MGP, FLT1, HLA-E, TM4SF1, SMAD6, EPAS1, KLF2, CXCL2",451,16327,-1.007,-0.008775,0.89127,0.87073
Cluster39,39,COP_39,Committed oligodendrocyte precursor,OLIGO,,"Cerebral cortex: 28.1%, Hippocampus: 19.7%, Amygdala: 14.6%","Human CA1: 7.3%, Human A35r: 5.6%, Human Pir: 3.9%","AC008080.4, GPR17, AC020909.2, APCDD1, ACAN, DCT, AC022433.1, KANK2, FRG2DP, DOCK6",178,16327,-1.9281,-0.0087951,1.6918,0.87278
Cluster17,17,VendV_17,Vascular,ENDO,,"Hypothalamus: 26.7%, Medulla: 21.8%, Pons: 15.8%","Human MN: 13.9%, Human IO: 9.9%, Human HTHso: 8.9%","IL1R1, VCAM1, CLDN5, VWF, CLEC2B, ICAM1, SERPINE1, ZFP36, PLA1A, MECOM",101,16327,-1.0296,-0.0093592,0.85969,0.88445
Cluster190,190,CA4_190,Hippocampal CA4,NEUR,VGLUT1,"Hippocampus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%","Human CA3R: 68.8%, Human DGR-CA4Rpy: 17.3%, Human DGU-CA4Upy: 4.5%","AC019127.1, USH1C, LINC02720, AP006295.1, LATS2, AP001978.1, MLPH, HGF, HLX-AS1, WNK4",336,16327,-4.5841,-0.0095913,3.7383,0.88993
Cluster75,75,COP_75,Committed oligodendrocyte precursor,CHRP EPEN NEUR,,"Medulla: 38.6%, Basal forebrain: 32.9%, Thalamus: 15.7%","Human SEP: 32.9%, Human MoSR: 21.4%, Human Pul: 12.9%","TTR, FOLR1, SOD3, IGFBP7, FBLN1, C1QTNF5, FBP2, ECRG4, CLIC6, SLC39A12",70,16327,-3.0027,-0.010902,2.0937,0.92423
Cluster16,16,VendVC_16,Vascular,ENDO,,"Cerebral cortex: 25.5%, Hippocampus: 17.8%, Midbrain: 8.4%","Human A35r: 14.8%, Human CA1: 5.6%, Human SpC: 4.1%","CLDN5, MECOM, VWF, FLT1, ABCG2, FLI1, NOSTRIN, LINC02147, TGM2, CFH",1046,16327,-1.8176,-0.011468,1.2477,0.9274
Cluster184,184,CA13_184,Hippocampal CA1-3,NEUR,VGLUT1,"Hippocampus: 100.0%, Amygdala: 0.0%, Cerebral cortex: 0.0%","Human CA1U-CA2U-CA3U: 45.0%, Human CA1: 12.4%, Human DGU-CA4Upy: 11.3%","ESRRAP2, FNDC1, ABCA13, AL356417.2, AC116345.1, LINC01685, GNA14-AS1, LINC02153, AC007877.1, CASC6",7778,16327,-4.1738,-0.010445,2.7949,0.93231
Cluster82,82,Chrp_82,Choroid plexus,CHRP,,"Basal forebrain: 76.6%, Medulla: 22.2%, Pons: 1.2%","Human SEP: 76.6%, Human MoAN: 11.7%, Human MoSR: 10.5%","TRPV4, CLIC6, AC012078.2, LINC00113, LMX1A, SLC28A3, SLC5A5, FBP2, LINC00880, RBM47",171,16327,-2.2557,-0.011862,1.468,0.93779
Cluster15,15,VendC_15,Vascular,ENDO,,"Cerebral cortex: 23.2%, Hippocampus: 15.7%, Thalamus: 15.3%","Human A35r: 8.6%, Human CBV: 6.6%, Human CA1: 4.8%","CLDN5, ABCG2, FLT1, MECOM, IFI27, TM4SF18, HLA-E, CAVIN2, FLI1, SLC38A5",2746,16327,-1.6142,-0.012379,1.023,0.9427
Cluster37,37,COP_37,Committed oligodendrocyte precursor,OLIGO,,"Cerebral cortex: 35.6%, Hippocampus: 19.5%, Amygdala: 8.2%","Human A35r: 6.3%, Human CA1: 4.8%, Human MTG: 4.5%","GPR17, AL512308.1, TNS3, BCAS1, MIR503HG, AC008080.4, NKX2-2, GPNMB, INAVA, FIBIN",796,16327,-3.9251,-0.012434,2.4864,0.94278
Cluster31,31,Fbl_31,Fibroblast,CHRP,,"Basal forebrain: 47.3%, Medulla: 20.3%, Hypothalamus: 12.4%","Human SEP: 47.2%, Human MN: 11.8%, Human MoAN: 8.8%","PTGDR, BNC2, BMP5, FOXC1, COL3A1, COL1A2, SLPI, SFRP2, SPTLC3, TBX15",659,16327,-2.0211,-0.012591,1.2665,0.94472
Cluster215,215,MSN_215,Medium spiny neuron,NEUR,GABA,"Basal forebrain: 85.0%, Amygdala: 9.2%, Cerebral cortex: 3.6%","Human NAC: 43.8%, Human GPe: 16.9%, Human BNST: 8.9%","LINC02137, AC090124.1, AC068875.1, DRD3, AC092604.1, AL049830.3, C6orf141, AL445584.2, AL020994.2, AC107208.1",16654,16327,-6.0361,-0.012986,3.544,0.95572
Cluster0,0,Bcell_0,Miscellaneous,BCELL,,"Midbrain: 21.0%, Basal forebrain: 19.0%, Pons: 14.3%","Human GPi: 11.4%, Human SN: 11.4%, Human SN-RN: 4.8%","IGHM, MS4A1, FCRL1, AC244205.1, IGLL5, IGHA1, BLK, IGLC3, IGLC2, IKZF3",105,16327,-1.0532,-0.013341,0.60647,0.95875
Cluster24,24,Fbl_24,Fibroblast,FIB,,"Basal forebrain: 38.0%, Medulla: 32.3%, Hippocampus: 25.1%","Human SEP: 38.0%, Human MoAN: 17.6%, Human CA1R-CA2R-CA3R: 16.8%","C7, CFH, IGF2, COL1A2, LINC02126, MGP, COL3A1, TBX18, FBLN1, TTR",279,16327,-2.228,-0.013728,1.2417,0.96361
Cluster3,3,Mono_3,Miscellaneous,MONO,,"Thalamus: 21.9%, Pons: 16.1%, Basal forebrain: 13.9%","Human PnEN: 8.9%, Human MoAN: 6.6%, Human PnRF: 3.8%","FCN1, CLEC12A, S100A4, TNFRSF1B, IFI30, LYZ, CYTIP, FGR, LILRB2, KYNU",503,16327,-0.93601,-0.014239,0.5183,0.96452
Cluster14,14,VendAC_14,Vascular,ENDO,,"Hippocampus: 23.8%, Cerebral cortex: 23.3%, Thalamus: 10.3%","Human A35r: 14.0%, Human CA1: 8.7%, Human CBV: 5.5%","CLDN5, FLT1, ABCG2, MECOM, CD34, SMAD6, SOX18, EPAS1, SEMA3G, HLA-E",748,16327,-1.9456,-0.014184,1.0773,0.96453
Cluster74,74,Epen_74,Ependymal,CHRP EPEN,,"Basal forebrain: 68.3%, Thalamus: 13.3%, Medulla: 7.3%","Human SEP: 67.8%, Human DGR-CA4Rpy: 6.0%, Human MD: 4.3%","DTHD1, ADGB, AC020718.1, AL672167.1, AC013470.2, CFAP157, AC093689.1, CROCC2, TTC29, RASSF9",795,16327,-3.2211,-0.015387,1.6457,0.97483
Cluster76,76,Chrp_76,Choroid plexus,CHRP EPEN OLIGO,,"Basal forebrain: 55.4%, Medulla: 31.7%, Thalamus: 8.9%","Human SEP: 55.4%, Human MoSR: 23.8%, Human Pul: 7.9%","TTR, AC004052.1, CLIC6, AC016152.1, LINC00880, TRPV4, LMX1A, NWD1, C1QTNF5, ABCA4",101,16327,-3.704,-0.015686,1.8308,0.97846
Cluster38,38,COP_38,Committed oligodendrocyte precursor,OLIGO,,"Hippocampus: 29.9%, Cerebral cortex: 29.5%, Pons: 7.8%","Human CA1: 8.9%, Human A35r: 6.5%, Human PnEN: 5.6%","GPR17, AC008080.4, FRG2DP, AL512308.1, MDFI, LINC01447, TNS3, BCAS1, ADAM33, MIR503HG",779,16327,-4.6975,-0.01594,2.2541,0.98141
Cluster1,1,Tcell_1,Miscellaneous,TCELL,,"Midbrain: 15.0%, Basal forebrain: 14.0%, Pons: 13.2%","Human SpC: 8.2%, Human CbDN: 7.6%, Human SN: 7.4%","CD2, IL7R, PTPRC, SLFN12L, IL32, CCL5, GRAP2, RUNX3, CD69, CD3E",2474,16327,-1.345,-0.017701,0.58976,0.9887
Cluster81,81,Chrp_81,Choroid plexus,CHRP,,"Basal forebrain: 73.7%, Medulla: 25.6%, Pons: 0.6%","Human SEP: 73.7%, Human MoAN: 20.9%, Human MoSR: 3.9%","AC004052.1, TRPV4, AC016152.1, SLC5A5, CLIC6, ABCA4, LINC00880, NWD1, LMX1A, RBM47",1375,16327,-4.1687,-0.017959,1.806,0.9895
Cluster79,79,Chrp_79,Choroid plexus,CHRP,,"Basal forebrain: 94.0%, Medulla: 5.0%, Hippocampus: 0.5%","Human SEP: 94.0%, Human MoAN: 2.9%, Human MoSR: 1.6%","AC004052.1, TRPV4, AC016152.1, LINC00880, CLIC6, ABCA4, SLC5A5, NWD1, AP003500.1, LMX1A",383,16327,-4.16,-0.018294,1.778,0.99034
Cluster13,13,VendPLVAP_13,Vascular,CHRP ENDO,,"Basal forebrain: 74.0%, Medulla: 23.3%, Hippocampus: 1.4%","Human SEP: 74.0%, Human MoSR: 11.0%, Human MoAN: 8.2%","FLT1, VWF, PLVAP, KDR, CFH, SERPINH1, CLEC1A, PKHD1L1, ANO2, TGM2",73,16327,-2.1857,-0.018273,0.9162,0.99147
Cluster77,77,Chrp_77,Choroid plexus,CHRP,,"Basal forebrain: 49.7%, Medulla: 46.2%, Hippocampus: 3.0%","Human SEP: 49.7%, Human MoAN: 33.9%, Human MoSR: 11.8%","TTR, CLIC6, TRPV4, AC016152.1, AC004052.1, LINC00880, ABCA4, SLC39A12, AC104809.2, C1QTNF5",1659,16327,-4.2604,-0.019168,1.7182,0.99342
Cluster78,78,Chrp_78,Choroid plexus,CHRP,,"Basal forebrain: 92.5%, Medulla: 6.3%, Thalamus: 0.6%","Human SEP: 92.5%, Human MoAN: 4.9%, Human MoSR: 1.2%","AC004052.1, TRPV4, AC016152.1, LINC00880, CLIC6, NWD1, AP003500.1, LMX1A, ABCA4, SLC39A12",2653,16327,-4.4219,-0.019456,1.7438,0.99439
Cluster80,80,Chrp_80,Choroid plexus,CHRP,,"Basal forebrain: 94.8%, Medulla: 4.5%, Hippocampus: 0.4%","Human SEP: 94.8%, Human MoAN: 3.0%, Human MoSR: 0.9%","AC016152.1, TRPV4, AC004052.1, CLIC6, SLC5A5, ABCA4, LINC00880, NWD1, AP003500.1, LMX1A",1347,16327,-4.5836,-0.02002,1.7764,0.99506
Cluster2,2,Nkcell_2,Miscellaneous,NK,,"Thalamus: 17.6%, Cerebral cortex: 15.5%, Basal forebrain: 14.8%","Human GPe: 5.7%, Human GPi: 5.5%, Human CbDN: 5.1%","NKG7, GNLY, PRF1, KLRF1, PYHIN1, CCL4, RUNX3, CST7, GZMA, GZMB",671,16327,-1.2505,-0.019399,0.47437,0.9958
