trait_key,trait_display,trait_category,VARIABLE,cluster_id_numeric,cluster_name,supercluster,class_auto,neurotransmitter,top_regions,top_dissections,top_genes,NGENES,BETA,BETA_STD,SE,P,log10_neg_P,bonferroni_significant,rank_within_trait,independent,independent_rank,TYPE,bonf_significant,rank,Cluster ID
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster255,255,MGE_255,MGE interneuron,NEUR,,"Cerebral cortex: 67.2%, Amygdala: 13.0%, Hippocampus: 12.1%",,,16231,17.643,0.027397,7.4301,0.008792,2.0559123205845657,False,185,False,,COVAR,False,185,255.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster85,85,DLNP_85,Deep-layer near-projecting,NEUR,,"Cerebral cortex: 47.1%, Basal forebrain: 37.0%, Hypothalamus: 10.9%",,,16231,16.656,0.0277,7.0728,0.0092694,2.0329483764404443,False,186,False,,COVAR,False,186,85.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster368,368,Splat_368,Splatter,NEUR,,"Midbrain: 84.5%, Thalamus: 13.4%, Pons: 1.5%",,,16231,14.619,0.029182,6.2667,0.0098362,2.007172649309762,False,187,False,,COVAR,False,187,368.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster170,170,Misc_170,Miscellaneous,NEUR,,"Hippocampus: 68.6%, Hypothalamus: 21.7%, Cerebral cortex: 6.4%",,,16231,17.727,0.027103,7.602,0.0098606,2.0060966582067437,False,188,False,,COVAR,False,188,170.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster272,272,LLC_272,LAMP5-LHX6 and Chandelier,NEUR,,"Cerebral cortex: 67.5%, Amygdala: 16.1%, Basal forebrain: 7.8%",,,16231,14.275,0.025808,6.168,0.010332,1.9858156024987204,False,189,False,,COVAR,False,189,272.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster196,196,CA4_196,Hippocampal CA4,NEUR,,"Hippocampus: 99.9%, Midbrain: 0.1%, Cerebral cortex: 0.0%",,,16231,15.141,0.027382,6.5814,0.010717,1.969926769287482,False,190,False,,COVAR,False,190,196.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster395,395,Splat_395,Splatter,NEUR,,"Midbrain: 92.6%, Hypothalamus: 6.5%, Thalamus: 0.7%",,,16231,10.681,0.026124,4.6549,0.010885,1.9631715666228868,False,191,False,,COVAR,False,191,395.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster406,406,Amex_406,Amygdala excitatory,NEUR,,"Amygdala: 50.5%, Cerebral cortex: 46.9%, Hypothalamus: 2.4%",,,16231,17.207,0.029215,7.5237,0.011104,1.9545205468892204,False,192,False,,COVAR,False,192,406.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster357,357,Splat_357,Splatter,NEUR,,"Midbrain: 97.4%, Pons: 1.6%, Thalamus: 0.9%",,,16231,15.882,0.026345,6.9781,0.011431,1.941915775249075,False,193,False,,COVAR,False,193,357.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster436,436,Midi_436,Midbrain-derived inhibitory,NEUR,,"Thalamus: 82.2%, Midbrain: 17.5%, Hypothalamus: 0.1%",,,16231,15.544,0.026166,6.967,0.012849,1.8911306708837683,False,194,False,,COVAR,False,194,436.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster142,142,DLIT_142,Deep-layer intratelencephalic,NEUR,,"Cerebral cortex: 96.0%, Hippocampus: 1.3%, Basal forebrain: 1.2%",,,16231,13.858,0.027846,6.2156,0.012896,1.8895449755389846,False,195,False,,COVAR,False,195,142.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster413,413,Splat_413,Splatter,NEUR,,"Hypothalamus: 92.1%, Midbrain: 5.8%, Pons: 1.4%",,,16231,11.166,0.025486,5.0423,0.013411,1.8725388374884626,False,196,False,,COVAR,False,196,413.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster279,279,CGE_279,CGE interneuron,NEUR,,"Cerebral cortex: 54.6%, Hippocampus: 26.0%, Amygdala: 14.6%",,,16231,16.573,0.025679,7.4895,0.013466,1.8707613898680733,False,197,False,,COVAR,False,197,279.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster441,441,Midi_441,Midbrain-derived inhibitory,NEUR,,"Thalamus: 89.9%, Midbrain: 8.8%, Pons: 0.7%",,,16231,16.848,0.02658,7.6259,0.013586,1.8669083897452918,False,198,False,,COVAR,False,198,441.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster202,202,DG_202,Hippocampal dentate gyrus,NEUR,,"Hippocampus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%",,,16231,15.061,0.024856,6.8766,0.014264,1.8457586698327018,False,199,False,,COVAR,False,199,202.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster106,106,DLCT6b_106,Deep-layer corticothalamic and 6b,NEUR,,"Cerebral cortex: 99.0%, Hippocampus: 0.6%, Basal forebrain: 0.4%",,,16231,16.295,0.025837,7.4577,0.014455,1.8399819039933234,False,200,False,,COVAR,False,200,106.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster352,352,Splat_352,Splatter,,,"Midbrain: 97.3%, Pons: 0.9%, Medulla: 0.8%",,,16231,15.713,0.026087,7.2036,0.014592,1.835885179015659,False,201,False,,COVAR,False,201,352.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster353,353,Splat_353,Splatter,NEUR,,"Thalamus: 97.2%, Midbrain: 2.2%, Hypothalamus: 0.5%",,,16231,14.472,0.025027,6.675,0.015086,1.8214258966200747,False,202,False,,COVAR,False,202,353.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster392,392,Splat_392,Splatter,NEUR,,"Amygdala: 39.6%, Basal forebrain: 32.7%, Hypothalamus: 21.2%",,,16231,17.99,0.026375,8.3101,0.015211,1.8178422336652187,False,203,False,,COVAR,False,203,392.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster414,414,Splat_414,Splatter,NEUR,,"Hypothalamus: 90.6%, Midbrain: 8.5%, Thalamus: 0.8%",,,16231,10.39,0.024945,4.8015,0.015242,1.8169580427093601,False,204,False,,COVAR,False,204,414.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster343,343,Splat_343,Splatter,NEUR,,"Medulla: 57.2%, Spinal cord: 34.1%, Pons: 5.9%",,,16231,9.5173,0.027397,4.4333,0.015916,1.7981660695256494,False,205,False,,COVAR,False,205,343.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster153,153,Amex_153,Amygdala excitatory,NEUR,,"Amygdala: 93.4%, Hippocampus: 5.3%, Cerebral cortex: 1.3%",,,16231,13.366,0.024238,6.2966,0.016897,1.7721903959247844,False,206,False,,COVAR,False,206,153.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster125,125,ULIT_125,Upper-layer intratelencephalic,NEUR,,"Cerebral cortex: 98.3%, Basal forebrain: 0.9%, Amygdala: 0.4%",,,16231,18.095,0.025086,8.5898,0.017588,1.7547835430523313,False,207,False,,COVAR,False,207,125.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster201,201,DG_201,Hippocampal dentate gyrus,NEUR,,"Hippocampus: 99.9%, Midbrain: 0.1%, Thalamus: 0.0%",,,16231,16.176,0.024685,7.7206,0.018086,1.7426574734948241,False,208,False,,COVAR,False,208,201.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster433,433,Midi_433,Midbrain-derived inhibitory,NEUR,,"Midbrain: 89.4%, Thalamus: 8.3%, Hypothalamus: 1.3%",,,16231,11.767,0.023796,5.6441,0.018554,1.731562447738546,False,209,False,,COVAR,False,209,433.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster143,143,DLIT_143,Deep-layer intratelencephalic,NEUR,,"Cerebral cortex: 89.0%, Basal forebrain: 4.2%, Amygdala: 4.2%",,,16231,16.341,0.025005,7.843,0.018611,1.7302302908770777,False,210,False,,COVAR,False,210,143.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster222,222,EMSN_222,Eccentric medium spiny neuron,NEUR,,"Basal forebrain: 93.9%, Thalamus: 1.9%, Cerebral cortex: 1.8%",,,16231,13.327,0.024272,6.4774,0.019832,1.702633486240235,False,211,False,,COVAR,False,211,222.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster268,268,LLC_268,LAMP5-LHX6 and Chandelier,NEUR,,"Hippocampus: 95.5%, Cerebral cortex: 2.4%, Amygdala: 1.1%",,,16231,16.652,0.024695,8.1361,0.020357,1.6912862233609962,False,212,False,,COVAR,False,212,268.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster437,437,Midi_437,Midbrain-derived inhibitory,NEUR,,"Thalamus: 85.5%, Midbrain: 13.8%, Pons: 0.5%",,,16231,13.826,0.023531,6.7802,0.020728,1.6834426000222316,False,213,False,,COVAR,False,213,437.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster398,398,Splat_398,Splatter,NEUR,,"Medulla: 86.6%, Pons: 12.8%, Midbrain: 0.2%",,,16231,9.5311,0.022636,4.6779,0.020813,1.6816653157738635,False,214,False,,COVAR,False,214,398.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster98,98,DLCT6b_98,Deep-layer corticothalamic and 6b,NEUR,,"Cerebral cortex: 75.6%, Basal forebrain: 10.3%, Amygdala: 7.8%",,,16231,13.723,0.023795,6.7604,0.021195,1.67376657909576,False,215,False,,COVAR,False,215,98.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster158,158,Amex_158,Amygdala excitatory,NEUR,,"Amygdala: 68.1%, Cerebral cortex: 25.8%, Hippocampus: 6.0%",,,16231,16.218,0.023077,8.1011,0.022654,1.6448551038254329,False,216,False,,COVAR,False,216,158.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster418,418,Splat_418,Splatter,NEUR,,"Hypothalamus: 99.3%, Midbrain: 0.5%, Thalamus: 0.1%",,,16231,11.026,0.022453,5.5784,0.024054,1.6188126933658347,False,217,False,,COVAR,False,217,418.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster247,247,MGE_247,MGE interneuron,NEUR,,"Hippocampus: 91.0%, Amygdala: 4.8%, Cerebral cortex: 3.4%",,,16231,15.111,0.023444,7.6823,0.024608,1.608923681878663,False,218,False,,COVAR,False,218,247.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster216,216,MSN_216,Medium spiny neuron,NEUR,,"Basal forebrain: 40.9%, Amygdala: 26.3%, Hypothalamus: 18.3%",,,16231,15.721,0.023219,8.0813,0.025878,1.5870692914704048,False,219,False,,COVAR,False,219,216.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster86,86,DLNP_86,Deep-layer near-projecting,NEUR,,"Cerebral cortex: 97.0%, Basal forebrain: 1.8%, Hippocampus: 1.1%",,,16231,13.754,0.022772,7.1403,0.027049,1.567848786103058,False,220,False,,COVAR,False,220,86.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster42,42,COP_42,Committed oligodendrocyte precursor,OLIGO,,"Thalamus: 92.7%, Midbrain: 2.3%, Pons: 1.5%",,,16231,8.8865,0.021982,4.6319,0.027534,1.560130691921697,False,221,False,,COVAR,False,221,42.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster168,168,Misc_168,Miscellaneous,NEUR,,"Cerebral cortex: 92.4%, Hippocampus: 7.6%, Amygdala: 0.0%",,,16231,11.962,0.022523,6.2783,0.028384,1.5469264018483677,False,222,False,,COVAR,False,222,168.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster348,348,Splat_348,Splatter,NEUR,,"Medulla: 65.6%, Spinal cord: 26.9%, Pons: 6.0%",,,16231,8.4242,0.022985,4.4504,0.029198,1.5346468957677242,False,223,False,,COVAR,False,223,348.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster384,384,Splat_384,Splatter,NEUR,,"Hypothalamus: 43.2%, Midbrain: 39.3%, Pons: 9.4%",,,16231,15.142,0.022412,8.0327,0.029722,1.5269219701557633,False,224,False,,COVAR,False,224,384.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster188,188,CA13_188,Hippocampal CA1-3,NEUR,,"Hippocampus: 98.4%, Cerebral cortex: 1.2%, Amygdala: 0.3%",,,16231,14.086,0.022489,7.4979,0.030159,1.5205830627254036,False,225,False,,COVAR,False,225,188.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster83,83,DLNP_83,Deep-layer near-projecting,NEUR,,"Cerebral cortex: 92.0%, Basal forebrain: 3.2%, Hypothalamus: 1.9%",,,16231,11.007,0.021919,5.8987,0.031031,1.5082042286864086,False,226,False,,COVAR,False,226,83.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster35,35,OPC_35,Oligodendrocyte precursor,OPC,,"Cerebral cortex: 62.3%, Hippocampus: 21.4%, Basal forebrain: 6.5%",,,16231,8.9987,0.022136,4.8732,0.032416,1.4892405763198135,False,227,False,,COVAR,False,227,35.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster362,362,Splat_362,Splatter,NEUR,,"Pons: 39.4%, Cerebellum: 34.7%, Midbrain: 21.7%",,,16231,14.294,0.022062,7.793,0.033324,1.4772428742021175,False,228,False,,COVAR,False,228,362.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster159,159,Amex_159,Amygdala excitatory,NEUR,,"Amygdala: 80.8%, Cerebral cortex: 17.6%, Hippocampus: 1.3%",,,16231,13.991,0.021082,7.7989,0.036418,1.4386839084261596,False,229,False,,COVAR,False,229,159.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster258,258,MGE_258,MGE interneuron,NEUR,,"Cerebral cortex: 80.1%, Hippocampus: 6.7%, Amygdala: 6.3%",,,16231,14.537,0.021578,8.1352,0.036988,1.4319391510432535,False,230,False,,COVAR,False,230,258.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster365,365,Splat_365,Splatter,NEUR,,"Pons: 43.0%, Midbrain: 30.2%, Medulla: 17.1%",,,16231,14.962,0.020206,8.6783,0.042358,1.3730645539816768,False,231,False,,COVAR,False,231,365.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster434,434,Midi_434,Midbrain-derived inhibitory,NEUR,,"Thalamus: 89.3%, Midbrain: 8.9%, Pons: 1.3%",,,16231,11.855,0.020531,6.9122,0.043176,1.3647575949428425,False,232,False,,COVAR,False,232,434.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster397,397,Splat_397,Splatter,NEUR,,"Pons: 80.1%, Medulla: 8.1%, Midbrain: 7.6%",,,16231,9.0653,0.019951,5.287,0.043218,1.3643353348396665,False,233,False,,COVAR,False,233,397.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster300,300,CBI_300,Cerebellar inhibitory,NEUR,,"Cerebellum: 61.4%, Pons: 32.9%, Midbrain: 3.2%",,,16231,8.9368,0.020656,5.2402,0.044069,1.3558668042531694,False,234,False,,COVAR,False,234,300.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster221,221,MSN_221,Medium spiny neuron,NEUR,,"Basal forebrain: 78.8%, Amygdala: 9.0%, Cerebral cortex: 6.5%",,,16231,10.851,0.019938,6.3661,0.044158,1.3549906048584213,False,235,False,,COVAR,False,235,221.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster435,435,Midi_435,Midbrain-derived inhibitory,NEUR,,"Midbrain: 54.9%, Thalamus: 43.2%, Pons: 0.8%",,,16231,8.4565,0.018977,4.989,0.045049,1.3463148450689828,False,236,False,,COVAR,False,236,435.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster100,100,DLCT6b_100,Deep-layer corticothalamic and 6b,NEUR,,"Cerebral cortex: 63.0%, Amygdala: 27.0%, Basal forebrain: 5.9%",,,16231,10.029,0.020769,5.9392,0.045665,1.3404165380160724,False,237,False,,COVAR,False,237,100.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster445,445,Thex_445,Thalamic excitatory,,,"Thalamus: 99.3%, Hippocampus: 0.7%, Cerebral cortex: 0.0%",,,16231,7.1975,0.019755,4.3414,0.048683,1.3126226670216565,False,238,False,,COVAR,False,238,445.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster313,313,Splat_313,Splatter,NEUR,,"Hippocampus: 41.6%, Cerebral cortex: 36.5%, Amygdala: 7.6%",,,16231,4.8325,0.018972,2.9159,0.048742,1.3120966546518396,False,239,False,,COVAR,False,239,313.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster118,118,L5ET_118,Miscellaneous,NEUR,,"Hippocampus: 60.6%, Cerebral cortex: 26.6%, Midbrain: 11.9%",,,16231,9.2374,0.018265,5.5814,0.048973,1.3100432910494004,False,240,False,,COVAR,False,240,118.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster447,447,Thex_447,Thalamic excitatory,,,"Thalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%",,,16231,9.8362,0.019374,5.987,0.050212,1.2991924798472196,False,241,False,,COVAR,False,241,447.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster193,193,CA4_193,Hippocampal CA4,NEUR,,"Hippocampus: 98.3%, Amygdala: 0.9%, Cerebral cortex: 0.5%",,,16231,10.584,0.019233,6.5,0.051736,1.2862071520609397,False,242,False,,COVAR,False,242,193.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster34,34,OPC_34,Oligodendrocyte precursor,OPC,,"Hippocampus: 33.6%, Cerebral cortex: 30.9%, Amygdala: 16.5%",,,16231,7.9403,0.019482,4.9181,0.05322,1.27392512978463,False,243,False,,COVAR,False,243,34.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster303,303,CBI_303,Cerebellar inhibitory,,,"Cerebellum: 96.8%, Pons: 1.5%, Medulla: 1.0%",,,16231,5.8528,0.01792,3.6295,0.053432,1.272198569543322,False,244,False,,COVAR,False,244,303.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster41,41,COP_41,Committed oligodendrocyte precursor,OLIGO,,"Amygdala: 24.7%, Hypothalamus: 23.3%, Basal forebrain: 20.2%",,,16231,7.3946,0.018379,4.623,0.054864,1.260712532229131,False,245,False,,COVAR,False,245,41.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster164,164,Misc_164,Miscellaneous,NEUR,,"Cerebral cortex: 66.8%, Amygdala: 18.2%, Hippocampus: 15.0%",,,16231,9.4398,0.017943,5.9098,0.055111,1.2587617085437235,False,246,False,,COVAR,False,246,164.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster152,152,DLIT_152,Deep-layer intratelencephalic,NEUR,,"Basal forebrain: 76.2%, Amygdala: 19.9%, Cerebral cortex: 3.8%",,,16231,8.2171,0.01959,5.167,0.055897,1.2526115001351876,False,247,False,,COVAR,False,247,152.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster333,333,Mmb_333,Mammillary body,NEUR,,"Hypothalamus: 97.7%, Cerebral cortex: 1.0%, Thalamus: 0.8%",,,16231,9.1018,0.018828,5.7878,0.057922,1.2371564507133992,False,248,False,,COVAR,False,248,333.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster124,124,ULIT_124,Upper-layer intratelencephalic,NEUR,,"Cerebral cortex: 98.9%, Basal forebrain: 0.5%, Hippocampus: 0.2%",,,16231,11.773,0.018934,7.5624,0.059766,1.223545809517815,False,249,False,,COVAR,False,249,124.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster33,33,OPC_33,Oligodendrocyte precursor,OPC,,"Pons: 23.8%, Midbrain: 22.9%, Thalamus: 19.2%",,,16231,7.2935,0.018696,4.768,0.063062,1.20023225979823,False,250,False,,COVAR,False,250,33.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster110,110,DLCT6b_110,Deep-layer corticothalamic and 6b,NEUR,,"Cerebral cortex: 84.7%, Basal forebrain: 6.3%, Amygdala: 5.0%",,,16231,9.6395,0.016865,6.3127,0.063391,1.1979723971307477,False,251,False,,COVAR,False,251,110.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster400,400,Splat_400,Splatter,NEUR,,"Basal forebrain: 54.0%, Amygdala: 22.9%, Hypothalamus: 14.7%",,,16231,6.089,0.018649,4.0484,0.066299,1.1784930220893017,False,252,False,,COVAR,False,252,400.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster189,189,CA13_189,Hippocampal CA1-3,NEUR,,"Hippocampus: 73.4%, Amygdala: 24.4%, Hypothalamus: 0.9%",,,16231,7.9024,0.016959,5.3505,0.069857,1.1557900690193195,False,253,False,,COVAR,False,253,189.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster173,173,Amex_173,Amygdala excitatory,NEUR,,"Hippocampus: 55.8%, Amygdala: 36.5%, Cerebral cortex: 7.7%",,,16231,7.8244,0.016273,5.3004,0.069958,1.1551626148791752,False,254,False,,COVAR,False,254,173.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster354,354,Splat_354,Splatter,NEUR,,"Midbrain: 86.4%, Thalamus: 9.6%, Pons: 2.2%",,,16231,12.767,0.01714,8.6754,0.070576,1.151342959565668,False,255,False,,COVAR,False,255,354.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster257,257,MGE_257,MGE interneuron,NEUR,,"Cerebral cortex: 73.5%, Hippocampus: 19.7%, Amygdala: 3.5%",,,16231,13.224,0.017553,9.004,0.070972,1.148912956124851,False,256,False,,COVAR,False,256,257.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster380,380,Splat_380,Splatter,NEUR,,"Pons: 62.5%, Medulla: 34.7%, Spinal cord: 1.1%",,,16231,10.451,0.017746,7.1215,0.071121,1.1480021455779343,False,257,False,,COVAR,False,257,380.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster95,95,DLNP_95,Deep-layer near-projecting,NEUR,,"Cerebral cortex: 89.0%, Basal forebrain: 7.0%, Hypothalamus: 3.3%",,,16231,9.09,0.017326,6.2313,0.072328,1.1406935437646664,False,258,False,,COVAR,False,258,95.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster88,88,DLNP_88,Deep-layer near-projecting,NEUR,,"Cerebral cortex: 92.2%, Basal forebrain: 4.8%, Amygdala: 1.9%",,,16231,10.602,0.0171,7.2999,0.073209,1.1354355253614041,False,259,False,,COVAR,False,259,88.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster373,373,Splat_373,Splatter,NEUR,,"Midbrain: 61.4%, Thalamus: 36.6%, Amygdala: 0.7%",,,16231,10.829,0.017242,7.6265,0.077836,1.1088194906040894,False,260,False,,COVAR,False,260,373.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster308,308,URL_308,Upper rhombic lip,,,"Cerebellum: 84.5%, Pons: 10.2%, Medulla: 3.6%",,,16231,6.603,0.01689,4.687,0.07946,1.099851439280656,False,261,False,,COVAR,False,261,308.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster37,37,COP_37,Committed oligodendrocyte precursor,OLIGO,,"Cerebral cortex: 35.6%, Hippocampus: 19.5%, Amygdala: 8.2%",,,16231,5.3742,0.017041,3.8315,0.080372,1.094895224428672,False,262,False,,COVAR,False,262,37.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster366,366,Splat_366,Splatter,NEUR,,"Midbrain: 57.4%, Pons: 19.9%, Thalamus: 15.2%",,,16231,9.8273,0.016975,7.0737,0.082386,1.0841465824693943,False,263,False,,COVAR,False,263,366.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster56,56,Astro_56,Astrocyte,ASTRO,,"Hypothalamus: 30.0%, Thalamus: 21.5%, Amygdala: 14.3%",,,16231,6.0088,0.016038,4.4135,0.086693,1.0620159680843946,False,264,False,,COVAR,False,264,56.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster323,323,Mmb_323,Mammillary body,NEUR,,"Hypothalamus: 99.7%, Thalamus: 0.2%, Midbrain: 0.2%",,,16231,8.264,0.015704,6.2568,0.093294,1.0301462860571626,False,265,False,,COVAR,False,265,323.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster115,115,L5ET_115,Hippocampal CA1-3,NEUR,,"Cerebral cortex: 100.0%, Amygdala: 0.0%, Hippocampus: 0.0%",,,16231,6.9689,0.015366,5.335,0.095743,1.0188929685082033,False,266,False,,COVAR,False,266,115.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster185,185,CA13_185,Hippocampal CA1-3,NEUR,,"Hippocampus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%",,,16231,8.7313,0.015318,6.7842,0.099061,1.004097292219807,False,267,False,,COVAR,False,267,185.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster203,203,DG_203,Hippocampal dentate gyrus,NEUR,,"Hippocampus: 98.3%, Midbrain: 1.4%, Cerebral cortex: 0.2%",,,16231,9.0452,0.014878,7.0545,0.099903,1.0004214700935044,False,268,False,,COVAR,False,268,203.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster236,236,MGE_236,MGE interneuron,NEUR,,"Hippocampus: 61.2%, Cerebral cortex: 21.0%, Amygdala: 16.5%",,,16231,10.359,0.015516,8.2158,0.10368,0.9843050114734819,False,269,False,,COVAR,False,269,236.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster299,299,CBI_299,Cerebellar inhibitory,NEUR,,"Cerebellum: 71.1%, Pons: 20.4%, Midbrain: 4.5%",,,16231,7.4632,0.014651,5.9386,0.10444,0.9811331368490932,False,270,False,,COVAR,False,270,299.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster341,341,Splat_341,Splatter,NEUR,,"Pons: 98.8%, Medulla: 1.2%, Cerebral cortex: 0.0%",,,16231,6.5677,0.014238,5.286,0.10704,0.9704538995762522,False,271,False,,COVAR,False,271,341.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster99,99,DLCT6b_99,Deep-layer corticothalamic and 6b,NEUR,,"Cerebral cortex: 80.0%, Basal forebrain: 11.2%, Hippocampus: 6.5%",,,16231,8.0476,0.014596,6.5163,0.10843,0.9648505422265372,False,272,False,,COVAR,False,272,99.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster442,442,Midi_442,Midbrain-derived inhibitory,NEUR,,"Thalamus: 99.1%, Midbrain: 0.8%, Pons: 0.1%",,,16231,8.6836,0.014687,7.1504,0.1123,0.9496202437385423,False,273,False,,COVAR,False,273,442.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster107,107,DLCT6b_107,Deep-layer corticothalamic and 6b,NEUR,,"Cerebral cortex: 100.0%, Amygdala: 0.0%, Hippocampus: 0.0%",,,16231,6.8126,0.01372,5.6337,0.11329,0.9458084232035682,False,274,False,,COVAR,False,274,107.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster187,187,CA13_187,Hippocampal CA1-3,NEUR,,"Hippocampus: 92.4%, Amygdala: 6.4%, Cerebral cortex: 1.1%",,,16231,8.699,0.013753,7.4207,0.12056,0.9187967606934246,False,275,False,,COVAR,False,275,187.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster246,246,MGE_246,MGE interneuron,NEUR,,"Hippocampus: 72.3%, Cerebral cortex: 16.5%, Amygdala: 8.9%",,,16231,7.7587,0.013777,6.783,0.12636,0.8983903827668887,False,276,False,,COVAR,False,276,246.0
bmi_yengo2018,BMI,metabolic / brain-direct,Cluster145,145,DLIT_145,Deep-layer intratelencephalic,NEUR,,"Cerebral cortex: 65.1%, Hippocampus: 19.6%, Amygdala: 15.0%",,,16231,7.988,0.013303,7.0752,0.12946,0.8878643973180884,False,277,False,,COVAR,False,277,145.0
