trait_key,trait_display,trait_category,VARIABLE,cluster_id_numeric,cluster_name,supercluster,class_auto,neurotransmitter,top_regions,top_dissections,top_genes,NGENES,BETA,BETA_STD,SE,P,log10_neg_P,bonferroni_significant,rank_within_trait,independent,independent_rank,cluster_id,n_cells
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster411,411,Splat_411,Splatter,NEUR,VGLUT2,"Hypothalamus: 99.2%, Amygdala: 0.2%, Midbrain: 0.2%","Human HTHma-HTHtub: 37.3%, Human HTHpo-HTHso: 36.7%, Human MN: 10.8%","PPP1R17, GABRE, ECEL1, LHX5-AS1, PRDM13, RERGL, RADX, KC877982.1, PIK3C2G, SLITRK6",16365,4.2925,0.01005,3.1272,0.084944,1.0708672920029183,False,116,,,411,1665.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster158,158,Amex_158,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 68.1%, Cerebral cortex: 25.8%, Hippocampus: 6.0%","Human CMN: 38.7%, Human BM: 16.0%, Human CoA: 12.6%","TACR3, TG, AC002480.2, SEMA3D, ALKAL2, TRHR, NPFFR2, LINC01865, GPC4, WDR86",16365,6.9467,0.0099353,5.0614,0.084967,1.0707497154699712,False,117,,,158,6409.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster389,389,Splat_389,Splatter,NEUR,GABA,"Pons: 67.3%, Midbrain: 29.6%, Thalamus: 2.4%","Human PnEN: 56.0%, Human PAG: 12.6%, Human DTg: 9.7%","NMB, GATA3, AL121974.1, IRX2, CALCR, GATA2, TACR3, TRPM8, VWA5B1, LMO1",16365,6.5754,0.0097979,4.827,0.086579,1.0625874346581126,False,118,,,389,759.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster250,250,MGE_250,MGE interneuron,NEUR,GABA,"Cerebral cortex: 92.5%, Hippocampus: 2.4%, Basal forebrain: 2.2%","Human MEC: 7.1%, Human M1C: 7.0%, Human MTG: 5.6%","PROM1, NMU, ADGRG6, AC022905.1, KCNJ5, MCUB, PAWR, SST, SCARA5, AC113347.4",16365,6.4046,0.010818,4.702,0.086594,1.0625121987120374,False,119,,,250,16604.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster162,162,Amex_162,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 84.9%, Hippocampus: 8.9%, Cerebral cortex: 6.2%","Human BL: 29.2%, Human CMN: 27.0%, Human BM: 25.5%","AC018742.1, POSTN, MEPE, MCOLN3, P2RX2, LINC01885, LINC01606, AC009411.2, DCDC2C, SYTL1",16365,5.9723,0.0095508,4.3959,0.087144,1.0597625093755016,False,120,,,162,807.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster390,390,Splat_390,Splatter,NEUR,GABA,"Thalamus: 81.4%, Amygdala: 5.6%, Pons: 5.3%","Human LG: 42.0%, Human ANC: 34.7%, Human BNST: 5.4%","ECEL1, SST, LINC00540, PAX6, DLK1, ARHGAP36, EGFL6, GPC3, LHX1, SIX3",16365,7.0262,0.0094951,5.215,0.088953,1.0508394004583568,False,121,,,390,3366.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster307,307,CBI_307,Cerebellar inhibitory,NEUR,GABA,"Cerebellum: 70.3%, Medulla: 12.1%, Pons: 11.7%","Human CBV: 58.9%, Human CBL: 10.0%, Human PnEN: 5.7%","SCGN, TFAP2B, LINC00492, TFAP2A, TPTE2P4, CLCNKA, LIPG, LRRC38, LINC02552, LBX1-AS1",16365,4.8889,0.0098957,3.6289,0.088967,1.0507710537546788,False,122,,,307,3020.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster433,433,Midi_433,Midbrain-derived inhibitory,NEUR,GABA,"Midbrain: 89.4%, Thalamus: 8.3%, Hypothalamus: 1.3%","Human SC: 51.7%, Human PTR: 13.8%, Human IC: 9.1%","OTX2, LINC01210, OTX2-AS1, AL137100.3, AL161757.4, CHODL, PRSS12, AL109761.1, GALR1, SOX14",16365,4.7501,0.0095641,3.529,0.089161,1.0498250692626114,False,123,,,433,1351.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster373,373,Splat_373,Splatter,NEUR,VGLUT2,"Midbrain: 61.4%, Thalamus: 36.6%, Amygdala: 0.7%","Human PTR: 32.8%, Human MG: 13.0%, Human SN-RN: 9.9%","PTH2, SHOX2, LHX9, FAM230I, SAMD11, VWA5B1, CALB2, NPB, LINC01920, AC074237.1",16365,5.8407,0.009583,4.3414,0.089267,1.049309060334669,False,124,,,373,3543.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster106,106,DLCT6b_106,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 99.0%, Hippocampus: 0.6%, Basal forebrain: 0.4%","Human M1C: 20.6%, Human MTG: 8.8%, Human A23: 6.8%","AC023503.1, MDFIC, AC022133.2, AL138927.1, AC104689.2, DPP4, NPFFR2, KRT17, OLFML2B, CCN2",16365,6.1437,0.0097402,4.5854,0.090161,1.0449812800578522,False,125,,,106,9905.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster294,294,CGE_294,CGE interneuron,NEUR,GABA,"Cerebral cortex: 64.4%, Hippocampus: 14.7%, Amygdala: 10.8%","Human MEC: 5.3%, Human M1C: 5.2%, Human Cla: 4.7%","VIP, ABI3BP, PTHLH, IQGAP2, TAC3, CRH, DLX1, AC104129.1, NPR3, LAMA3",16365,6.9172,0.0098793,5.1947,0.091509,1.038536190544251,False,126,,,294,14134.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster130,130,ULIT_130,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 97.8%, Amygdala: 0.7%, Basal forebrain: 0.7%","Human A29-A30: 18.1%, Human MTG: 12.0%, Human A23: 7.7%","AC008568.1, AC025839.1, LINC02296, AJ009632.2, SLC38A11, AL117329.1, ENPEP, MIR3976HG, AC016598.2, MFGE8",16365,7.2419,0.0096278,5.4657,0.0926,1.0333890133180657,False,127,,,130,25496.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster91,91,DLNP_91,Deep-layer near-projecting,NEUR,VGLUT1,"Cerebral cortex: 89.4%, Basal forebrain: 4.7%, Hippocampus: 3.3%","Human MTG: 16.0%, Human Idg: 7.9%, Human TF: 7.8%","CD200R1L, NPSR1-AS1, IFNG-AS1, LINC02042, CCDC80, ERG, BARX2, CD200R1L-AS1, TRIM22, PDLIM1",16365,5.2792,0.0094804,4.0031,0.093631,1.028580338228134,False,128,,,91,1523.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster205,205,DG_205,Hippocampal dentate gyrus,NEUR,VGLUT1,"Hippocampus: 96.5%, Midbrain: 3.4%, Thalamus: 0.0%","Human DGU-CA4Upy: 74.0%, Human CA1U-CA2U-CA3U: 17.4%, Human SN: 3.4%","AC097528.1, AC097487.1, LINC01697, AJ006995.1, AC079772.1, LINC02237, LINC02030, GRP, AC021088.1, LINC01324",16365,5.5612,0.0095137,4.2379,0.094729,1.023517047269646,False,129,,,205,5813.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster159,159,Amex_159,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 80.8%, Cerebral cortex: 17.6%, Hippocampus: 1.3%","Human CMN: 32.2%, Human BM: 26.7%, Human CEN: 17.3%","POSTN, AC018742.1, LINC02653, AL583785.1, DCSTAMP, PWWP3B, NPFFR2, AL139340.1, KCNG1, AC068633.1",16365,6.0905,0.0092607,4.6555,0.095407,1.0204197599935345,False,130,,,159,2148.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster438,438,Midi_438,Midbrain-derived inhibitory,NEUR,GABA,"Midbrain: 44.9%, Thalamus: 38.0%, Hypothalamus: 8.8%","Human SN-RN: 11.6%, Human CM-Pf: 8.9%, Human PAG: 7.1%","AC008163.1, AL161757.4, LINC01210, OTX2, OTX2-AS1, DMBX1, CASR, AL137100.3, SOX14, GATA3",16365,5.8507,0.0098147,4.4754,0.095567,1.019692046971209,False,131,,,438,11928.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster346,346,Splat_346,Splatter,NEUR,VGLUT2,"Medulla: 60.2%, Spinal cord: 39.4%, Pons: 0.3%","Human SpC: 39.4%, Human MoAN: 34.3%, Human MoSR: 22.4%","LMX1B, HOXB3, HOXD3, AL161908.1, POU4F1, EBF3, HOXB7, HSPD1P8, NHLH1, TAC3",16365,3.4391,0.0098959,2.6344,0.095881,1.018267445099198,False,132,,,346,635.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster369,369,Splat_369,Splatter,NEUR,VGLUT2,"Midbrain: 96.5%, Thalamus: 2.3%, Pons: 0.6%","Human PTR: 42.2%, Human SC: 39.6%, Human IC: 6.3%","TFAP2B, FOXB1, LHX9, TFAP2D, SHOX2, NTS, EBF3, FAM9B, LEF1, AC074237.1",16365,6.781,0.0093413,5.204,0.09629,1.0164188132942094,False,133,,,369,2975.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster220,220,MSN_220,Medium spiny neuron,NEUR,GABA,"Amygdala: 91.6%, Thalamus: 8.4%, Cerebral cortex: 0.0%","Human CEN: 87.5%, Human VA: 6.4%, Human La: 2.6%","FAM9B, ISL1, AC010478.1, PTGDR, NPNT, EBF1, DRD1, MYO3A, LPL, GDNF-AS1",16365,6.2636,0.0096048,4.8201,0.0969,1.0136762229492347,False,134,,,220,391.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster454,454,Thex_454,Thalamic excitatory,,VGLUT2,"Thalamus: 99.5%, Midbrain: 0.5%, Cerebral cortex: 0.0%","Human Pul: 76.9%, Human LP: 8.6%, Human ETH: 7.5%","RGS16, ST8SIA6-AS1, AP000331.1, AL162718.1, ST8SIA6, LEF1, VANGL1, LINC00868, CYP27C1, MATN3",16365,5.4932,0.0095114,4.2316,0.097131,1.0126421400169472,False,135,,,454,11893.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster58,58,Astro_58,Astrocyte,ASTRO,,"Cerebral cortex: 57.1%, Hippocampus: 37.8%, Amygdala: 3.0%","Human CA4C-DGC: 9.8%, Human TH-TL: 5.9%, Human DGR-CA4Rpy: 5.6%","ID3, AQP4, GFAP, FGFR3, MLC1, F3, AGT, MT1G, AL137139.2, EMX2",16365,2.6892,0.0096928,2.0775,0.097772,1.0097855009031558,False,136,,,58,8021.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster278,278,CGE_278,CGE interneuron,NEUR,GABA VGLUT3,"Cerebral cortex: 78.0%, Amygdala: 10.4%, Hippocampus: 8.1%","Human MEC: 5.9%, Human LEC: 4.8%, Human M1C: 4.7%","SP8, CXCL14, DDR2, AC006305.1, AC005064.1, RELN, ABCB5, GRPR, AC092819.3, NDNF",16365,6.7248,0.0097684,5.2039,0.098144,1.0081362456976086,False,137,,,278,7177.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster251,251,MGE_251,MGE interneuron,NEUR,GABA,"Cerebral cortex: 94.0%, Hippocampus: 2.5%, Basal forebrain: 2.4%","Human MTG: 6.6%, Human A29-A30: 5.6%, Human M1C: 4.6%","EDNRA, NMU, MAFB, CYP26A1, PNOC, PDCL2, KCNJ5, SST, TRBC2, ADGRG6",16365,6.2798,0.0098282,4.8608,0.098202,1.007879667201657,False,138,,,251,16688.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster249,249,MGE_249,MGE interneuron,NEUR,GABA,"Cerebral cortex: 61.8%, Hippocampus: 23.3%, Amygdala: 10.2%","Human MEC: 10.2%, Human LEC: 7.8%, Human CA1C-CA3C: 6.1%","SCARA5, SST, ELFN1, DCN, ITGA1, PAWR, FAM89A, TNFSF15, MCUB, CRHBP",16365,7.2713,0.0095578,5.6394,0.098644,1.0059293254765382,False,139,,,249,5821.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster269,269,LLC_269,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 43.7%, Hippocampus: 25.7%, Amygdala: 22.8%","Human MEC: 8.5%, Human CMN: 6.9%, Human CA1U-CA2U-CA3U: 6.2%","CHRDL1, C1QL1, ANO1, TMEM255A, ACADL, LINC01344, ISM1, CHST9, NGF, GRPR",16365,7.3078,0.0096664,5.6838,0.09928,1.0031382315093267,False,140,,,269,3214.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster23,23,Per_23,Vascular,,,"Thalamus: 48.8%, Cerebral cortex: 25.0%, Basal forebrain: 10.7%","Human Pul: 31.0%, Human STG: 7.1%, Human LP: 6.0%","ITIH5, SLC6A12, SLC6A13, ATP1A2, DCN, PRELP, COLEC12, IFITM2, MUSTN1, TFPI",16365,1.6897,0.0089048,1.3165,0.099673,1.0014224699638186,False,141,,,23,84.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster283,283,CGE_283,CGE interneuron,NEUR,GABA,"Cerebral cortex: 81.0%, Hippocampus: 9.3%, Amygdala: 5.0%","Human MTG: 5.2%, Human A32: 4.5%, Human MEC: 4.1%","CXCL14, AC004862.1, BAGE2, PCDH18, AL139090.1, AL356585.4, AL391832.4, SGO1-AS1, AC073316.1, KMO",16365,7.0843,0.0096689,5.5201,0.099693,1.001335334848832,False,142,,,283,10636.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster324,324,Mmb_324,Mammillary body,NEUR,VGLUT2,"Hypothalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%","Human MN: 52.3%, Human HTHma-HTHtub: 34.2%, Human HTHma: 13.5%","LINC00410, AC244258.1, PITX2, FOXB1, TNFRSF11B, AL691420.1, LHX1-DT, LHX1, DRD3, MYO5B",16365,4.9984,0.0095652,3.912,0.10069,0.997013659143215,False,143,,,324,3071.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster280,280,CGE_280,CGE interneuron,NEUR,GABA,"Cerebral cortex: 73.7%, Amygdala: 13.3%, Hippocampus: 7.8%","Human MEC: 7.2%, Human Pir: 6.0%, Human LEC: 5.6%","AC006305.1, LINC01416, AL391832.4, LINC01905, SP8, DCN, CHRNB3, CXCL14, CHRNA7, CRH",16365,5.9805,0.0094134,4.7072,0.10197,0.9915275806972779,False,144,,,280,5106.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster119,119,CA13_119,Hippocampal CA1-3,NEUR,VGLUT1,"Hippocampus: 97.3%, Amygdala: 1.5%, Cerebral cortex: 1.3%","Human CA1: 27.4%, Human CA2U-CA3U: 17.2%, Human CA1-2R: 16.5%","LINC00607, ADAM2, AC012668.3, ATP6V1C2, AL138694.1, AL356807.1, GFRA1, CLPSL1, AC092661.1, FEZF2",16365,3.8448,0.009092,3.031,0.10233,0.9899970258729404,False,145,,,119,6827.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster274,274,LLC_274,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 84.6%, Basal forebrain: 5.9%, Hippocampus: 3.1%","Human M1C: 11.7%, Human MTG: 7.6%, Human Cla: 4.8%","LINC01344, AC137770.1, SFRP1, AC132803.1, HAPLN1, EYA4, PDGFD, ANO1, AP002989.1, LINC00298",16365,6.4359,0.0093925,5.1278,0.10473,0.9799288964661588,False,146,,,274,6373.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster112,112,DLCT6b_112,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 65.2%, Hippocampus: 33.8%, Amygdala: 0.6%","Human MEC: 57.0%, Human Sub: 17.6%, Human CA1U-CA2U-CA3U: 9.7%","AC092131.1, LINC01720, AC004917.1, RXFP2, CCN4, AL137191.1, CPZ, AC073968.2, AL596257.1, ADAMTSL1",16365,6.0606,0.009122,4.8724,0.10679,0.9714694134886713,False,147,,,112,6334.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster141,141,DLIT_141,Deep-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 95.4%, Basal forebrain: 2.0%, Hippocampus: 1.4%","Human MTG: 7.9%, Human Ig: 6.0%, Human TF: 5.7%","AP003066.1, AC080079.2, BARX2, LINC01680, AL033539.2, AL353709.1, AL138927.1, AC073091.1, AC073091.2, TRABD2A",16365,6.3053,0.00906,5.0767,0.10713,0.9700888950875556,False,148,,,141,9992.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster35,35,OPC_35,Oligodendrocyte precursor,OPC,,"Cerebral cortex: 62.3%, Hippocampus: 21.4%, Basal forebrain: 6.5%","Human A35r: 17.0%, Human Sub: 9.1%, Human MTG: 8.0%","AC004852.2, PDGFRA, GPNMB, GPR17, AL512308.1, OLIG2, COL20A1, CSPG4, OLIG1, AC117464.1",16365,3.7308,0.0092187,3.0103,0.10762,0.9681070122895249,False,149,,,35,23965.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster446,446,Thex_446,Thalamic excitatory,,VGLUT2,"Thalamus: 99.9%, Hippocampus: 0.0%, Midbrain: 0.0%","Human LG: 99.9%, Human PAG-DR: 0.0%, Human LP: 0.0%","DCDC2C, AL355612.1, LINC01491, AC092078.3, SHOX2, AC044810.3, DEFB1, LCP1, AC092078.2, PPP1R17",16365,4.1435,0.008597,3.3592,0.10871,0.9637305042571847,False,150,,,446,15148.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster391,391,Splat_391,Splatter,NEUR,GABA,"Hypothalamus: 92.3%, Thalamus: 3.3%, Midbrain: 2.8%","Human HTHpo-HTHso: 48.5%, Human HTHma-HTHtub: 13.7%, Human HTHma: 12.2%","SFRP1, AVP, PDGFD, AL158013.1, EGFL6, ABI3BP, GBX1, NFIA-AS2, AC008415.1, LINC01938",16365,4.7721,0.0084121,3.9808,0.11532,0.9380953662838298,False,151,,,391,827.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster131,131,ULIT_131,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 99.9%, Hypothalamus: 0.0%, Basal forebrain: 0.0%","Human M1C: 71.0%, Human S1C: 11.1%, Human A43: 3.7%","AC092353.2, LINC02306, MIR3976HG, AL132633.1, AC018742.1, AC087883.2, LAMA2, AL450313.1, DPP4, LINC01965",16365,6.3299,0.0088193,5.2965,0.11603,0.9354297077559743,False,152,,,131,22050.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster226,226,EMSN_226,Eccentric medium spiny neuron,NEUR,GABA,"Basal forebrain: 33.6%, Amygdala: 33.3%, Hypothalamus: 19.3%","Human SI: 25.6%, Human BNST: 15.8%, Human HTHpo: 14.4%","NPFFR2, OTOF, GDNF-AS1, PDYN, ZNF736P9Y, DRD1, LINC01550, FBXL21P, AC034226.1, GFRA1",16365,6.3367,0.0087493,5.3085,0.11631,0.9343829442731275,False,153,,,226,5927.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster270,270,LLC_270,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 86.2%, Hippocampus: 6.7%, Thalamus: 3.3%","Human M1C: 12.3%, Human MTG: 5.2%, Human S1C: 4.5%","LINC01344, SFRP1, ANO1, EYA4, LINC00943, CA1, PDGFD, NOS1, CHRDL1, CDCA7",16365,5.9441,0.008998,4.9897,0.11678,0.9326315290847316,False,154,,,270,4751.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster255,255,MGE_255,MGE interneuron,NEUR,GABA,"Cerebral cortex: 67.2%, Amygdala: 13.0%, Hippocampus: 12.1%","Human M1C: 5.6%, Human CEN: 5.0%, Human MTG: 4.3%","AC046195.2, WNT16, GLP1R, HGF, AL138899.1, MYBPC1, TRDN, LINC01885, AC046195.1, AC006364.1",16365,5.5716,0.0086812,4.7283,0.11934,0.9232139664919208,False,155,,,255,3341.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster402,402,Splat_402,Splatter,NEUR,GABA,"Midbrain: 58.2%, Hypothalamus: 41.6%, Amygdala: 0.1%","Human SN: 58.2%, Human HTHtub: 19.4%, Human HTHso-HTHtub: 19.2%","C14orf39, LMNTD1, AC004704.1, OTP, ISL1, P2RX2, LINC01920, FAM238B, AC010478.1, SLC10A4",16365,4.1727,0.0082946,3.5414,0.11935,0.9231775766572267,False,156,,,402,1764.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster396,396,Splat_396,Splatter,NEUR,VGLUT3,"Pons: 66.2%, Midbrain: 31.2%, Hypothalamus: 1.2%","Human DTg: 32.0%, Human PnEN: 26.2%, Human PAG: 17.4%","LMX1B, FEV, TPH2, SLC17A8, RLN3, GATA3, LINC01956, SLC6A4, GATA2, VWA5B1",16365,4.9644,0.0086214,4.2245,0.11998,0.9208911423985638,False,157,,,396,1608.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster272,272,LLC_272,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 67.5%, Amygdala: 16.1%, Basal forebrain: 7.8%","Human MEC: 6.2%, Human FI: 5.9%, Human LEC: 4.8%","LINC01344, SFRP1, ANO1, PDGFD, EYA4, FREM2, AP002989.1, CHRDL1, HAPLN1, ADGRG6",16365,4.6243,0.008358,3.9551,0.12117,0.9166048921103493,False,158,,,272,1960.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster268,268,LLC_268,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Hippocampus: 95.5%, Cerebral cortex: 2.4%, Amygdala: 1.1%","Human CA1U-CA2U-CA3U: 17.8%, Human CA3R: 17.6%, Human CA4C-DGC: 13.9%","CHRDL1, AL136456.1, EYA4, HAPLN1, LINC01344, CHST9, ANO1, TACR1, GRPR, NPPC",16365,5.9874,0.0089268,5.124,0.12131,0.9161033972718262,False,159,,,268,3843.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster296,296,CGE_296,CGE interneuron,NEUR,GABA,"Cerebral cortex: 72.9%, Amygdala: 10.5%, Hippocampus: 9.0%","Human M1C: 8.1%, Human MEC: 6.2%, Human MTG: 4.7%","EREG, VIP, TAC3, IQGAP2, AREG, CXCL14, PTHLH, AC011990.1, SP8, NPR3",16365,5.3739,0.0085711,4.6312,0.12296,0.9102361455083113,False,160,,,296,9524.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster452,452,Thex_452,Thalamic excitatory,,VGLUT2,"Thalamus: 98.9%, Midbrain: 1.1%, Amygdala: 0.0%","Human LG: 73.7%, Human VPL: 7.2%, Human MG: 6.6%","PVALB, ST8SIA6-AS1, PPP1R17, RGS16, SHOX2, TGFBR2, DEFB1, CASQ2, ITM2A, ST8SIA6",16365,3.6776,0.0082392,3.172,0.12316,0.9095303197688395,False,161,,,452,5044.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster276,276,CGE_276,CGE interneuron,NEUR,GABA VGLUT3,"Hippocampus: 73.7%, Amygdala: 13.0%, Cerebral cortex: 10.8%","Human CA3R: 12.6%, Human CA4C-DGC: 12.2%, Human CA1U-CA2U-CA3U: 11.2%","SHISAL2B, HTR3A, SLC17A8, LINC01997, GAS2L3, SCGN, AC112178.1, GPC3, PTGFR, ACADL",16365,5.2656,0.0083508,4.6013,0.12624,0.8988030141346549,False,162,,,276,2080.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster232,232,EMSN_232,Eccentric medium spiny neuron,NEUR,GABA,"Basal forebrain: 32.8%, Amygdala: 30.3%, Hypothalamus: 20.9%","Human SI: 25.7%, Human HTHpo: 17.0%, Human BNST: 16.4%","ZNF736P9Y, CAPSL, GABRQ, LMNTD1, EYA2, NPFFR2, OTOF, PCDH11Y, RD3, LINC01550",16365,6.1516,0.0083696,5.4049,0.12754,0.8943535873487638,False,163,,,232,3682.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster34,34,OPC_34,Oligodendrocyte precursor,OPC,,"Hippocampus: 33.6%, Cerebral cortex: 30.9%, Amygdala: 16.5%","Human CA1: 11.7%, Human CEN: 8.5%, Human A35r: 6.4%","AC004852.2, AL512308.1, PDGFRA, BX284613.2, GPR17, VCAN, CSPG4, AC117464.1, OLIG2, FERMT1",16365,3.4569,0.0084796,3.0398,0.12773,0.8937070878243425,False,164,,,34,31058.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster286,286,CGE_286,CGE interneuron,NEUR,GABA,"Cerebral cortex: 70.6%, Hippocampus: 13.8%, Amygdala: 10.2%","Human MEC: 5.8%, Human M1C: 5.5%, Human MTG: 4.3%","NDNF, CXCL14, AC005064.1, RELN, NMBR, LINC00298, MYH11, AC092819.3, NR2E1, SLC25A48",16365,6.0115,0.0085709,5.3245,0.12945,0.8878979452291091,False,165,,,286,15597.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster222,222,EMSN_222,Eccentric medium spiny neuron,NEUR,GABA,"Basal forebrain: 93.9%, Thalamus: 1.9%, Cerebral cortex: 1.8%","Human Pu: 38.7%, Human CaB: 28.3%, Human NAC: 12.1%","AL445584.2, CASZ1, AC022133.2, LINC01735, TAC1, LOXHD1, C6orf141, PENK, FBXL21P, SLC35D3",16365,4.4448,0.0080856,3.9547,0.13053,0.8842896619876206,False,166,,,222,2826.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster421,421,Splat_421,Splatter,NEUR,GABA,"Hypothalamus: 64.1%, Amygdala: 19.7%, Thalamus: 14.8%","Human HTHpo: 29.3%, Human HTHso-HTHtub: 19.3%, Human BNST: 16.3%","ECEL1, FAM9B, TMEM114, ARHGAP36, AL035425.2, PGR, DGKK, ESR1, DIRAS3, PGR-AS1",16365,5.1219,0.0081277,4.5658,0.13098,0.8827950139072172,False,167,,,421,1417.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster105,105,DLCT6b_105,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 80.5%, Basal forebrain: 8.4%, Hippocampus: 7.2%","Human ACC: 11.0%, Human FI: 10.2%, Human A25: 9.1%","AL138927.1, KRT17, CCN2, AC023503.1, MDFIC, AC104689.2, SNHG31, OLFML2B, AL358335.2, LINC01680",16365,4.4874,0.0079851,4.0104,0.13159,0.8807771130764166,False,168,,,105,4269.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster277,277,CGE_277,CGE interneuron,NEUR,GABA VGLUT3,"Cerebral cortex: 77.4%, Amygdala: 13.3%, Hippocampus: 6.1%","Human M1C: 6.8%, Human LEC: 5.1%, Human FI: 4.8%","SCGN, SP8, LINC01497, DDR2, AC005064.1, LINC01162, ABCB5, TNFSF11, ANGPT1, RELN",16365,5.2403,0.0083221,4.6912,0.132,0.8794260687941501,False,169,,,277,1650.0
ibs_eijsbouts2021,IBS,gastrointestinal / body-mediated,Cluster56,56,Astro_56,Astrocyte,ASTRO,,"Hypothalamus: 30.0%, Thalamus: 21.5%, Amygdala: 14.3%","Human HTHso: 21.4%, Human VLN: 10.7%, Human HTHtub: 7.1%","TNC, GFAP, OBI1-AS1, FGFR3, GJA1, AC012405.1, EFEMP1, AQP4, SLC14A1, ETNPPL",16365,2.9938,0.0079523,2.6982,0.13361,0.8741610360049957,False,170,,,56,1672.0
