trait_key,trait_display,trait_category,VARIABLE,cluster_id_numeric,cluster_name,supercluster,class_auto,neurotransmitter,top_regions,top_dissections,top_genes,NGENES,BETA,BETA_STD,SE,P,log10_neg_P,bonferroni_significant,rank_within_trait,independent,independent_rank,cluster_id,n_cells
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster289,289,CGE_289,CGE interneuron,NEUR,GABA,"Cerebral cortex: 82.1%, Hippocampus: 7.9%, Amygdala: 5.8%","Human M1C: 7.0%, Human MTG: 6.6%, Human MEC: 4.8%","TAC3, AC011990.1, KMO, AJ006995.1, SCTR, SHISA8, SLC22A3, AL450338.2, LINC02488, DCN",16327,10.427,0.018286,4.5476,0.010936,1.9611414984402342,False,57,,,289,14326.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster107,107,DLCT6b_107,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 100.0%, Amygdala: 0.0%, Hippocampus: 0.0%","Human V1C: 68.8%, Human M1C: 9.8%, Human Pro: 9.2%","AC023503.1, LINC02699, ITGA11, VWA2, AL121904.2, SYT6, DPP4, CELSR1, AACSP1, AC016598.1",16327,9.2435,0.018599,4.043,0.011126,1.953660944395191,False,58,,,107,998.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster285,285,CGE_285,CGE interneuron,NEUR,GABA,"Cerebral cortex: 62.9%, Hippocampus: 22.3%, Amygdala: 9.5%","Human M1C: 7.7%, Human CA1C-CA3C: 5.2%, Human MEC: 4.2%","PTGFR, PENK, PCDH18, LINC01497, NR2E1, OSTM1-AS1, VIP, CXCL14, AC008798.3, HTR3A",16327,12.457,0.01796,5.4712,0.011404,1.9429427913625776,False,59,,,285,4688.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster291,291,CGE_291,CGE interneuron,NEUR,GABA,"Cerebral cortex: 75.1%, Hippocampus: 14.3%, Amygdala: 7.1%","Human MTG: 6.3%, Human M1C: 5.2%, Human MEC: 4.6%","Z83818.2, NPR3, KMO, AL391832.4, AL136114.1, EDNRA, SLC10A4, AC013265.1, PCDH18, TMEM100",16327,12.622,0.018157,5.5762,0.011809,1.927786877396618,False,60,,,291,12240.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster237,237,Splat_237,Splatter,NEUR,GABA,"Amygdala: 57.4%, Cerebral cortex: 20.2%, Basal forebrain: 8.4%","Human BL: 16.0%, Human CMN: 13.9%, Human CEN: 8.6%","FBN2, LHX6, PDGFD, SNTG2, SOX6, CDCA7, AKR1C8P, AC022905.1, IGFBP4, AP002989.1",16327,13.847,0.017482,6.121,0.011851,1.9262450018768078,False,61,,,237,2234.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster134,134,ULIT_134,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 99.3%, Hippocampus: 0.5%, Basal forebrain: 0.2%","Human M1C: 13.0%, Human MTG: 9.4%, Human A29-A30: 8.2%","AL157769.1, LINC02444, VIPR2, LINC01721, COBLL1, CCDC168, CCDC68, LINC02296, SLC38A11, AC246817.1",16327,11.253,0.017519,4.9799,0.011927,1.923468780746188,False,62,,,134,12095.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster42,42,COP_42,Committed oligodendrocyte precursor,OLIGO,,"Thalamus: 92.7%, Midbrain: 2.3%, Pons: 1.5%","Human VLN: 69.8%, Human ANC: 6.2%, Human LG: 5.0%","CNDP1, LINC01608, GREM1, OPALIN, FA2H, AC110285.1, MYRF, CD22, LINC01792, LINC00906",16327,7.0565,0.017453,3.1278,0.012041,1.9193374436058175,False,63,,,42,1170.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster358,358,Splat_358,Splatter,NEUR,GABA,"Midbrain: 91.5%, Thalamus: 7.8%, Pons: 0.4%","Human SC: 30.4%, Human PTR: 26.0%, Human PAG: 14.0%","TFAP2B, PAX3, GATA3, LINC01497, PAX7, AC005208.1, TFAP2A, LHX5-AS1, GATA3-AS1, AC025946.1",16327,12.969,0.01766,5.7485,0.012041,1.9193374436058175,False,64,,,358,3175.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster277,277,CGE_277,CGE interneuron,NEUR,GABA VGLUT3,"Cerebral cortex: 77.4%, Amygdala: 13.3%, Hippocampus: 6.1%","Human M1C: 6.8%, Human LEC: 5.1%, Human FI: 4.8%","SCGN, SP8, LINC01497, DDR2, AC005064.1, LINC01162, ABCB5, TNFSF11, ANGPT1, RELN",16327,11.204,0.017641,4.9826,0.012278,1.9108723709557214,False,65,,,277,1650.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster282,282,CGE_282,CGE interneuron,NEUR,GABA,"Cerebral cortex: 82.6%, Hippocampus: 11.9%, Amygdala: 2.2%","Human A32: 5.2%, Human MTG: 5.1%, Human M1C: 4.8%","AC004862.1, AC091576.1, ADAM33, CXCL14, NDNF, AL139090.1, AL391832.4, AC073316.1, ARHGAP36, AC068633.1",16327,9.1488,0.017754,4.0836,0.012541,1.9016678321523153,False,66,,,282,10065.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster375,375,Splat_375,Splatter,NEUR,VGLUT2 VGLUT3,"Thalamus: 94.3%, Midbrain: 5.4%, Pons: 0.1%","Human ETH: 77.2%, Human MD-Re: 14.9%, Human PAG-DR: 3.3%","GPR151, POU4F1, MMRN1, DLK1, LHX9, LRRC55, LINC01497, EBF1, LINC01876, ONECUT1",16327,9.5063,0.017348,4.2489,0.012641,1.8982185686720325,False,67,,,375,2762.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster274,274,LLC_274,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 84.6%, Basal forebrain: 5.9%, Hippocampus: 3.1%","Human M1C: 11.7%, Human MTG: 7.6%, Human Cla: 4.8%","LINC01344, AC137770.1, SFRP1, AC132803.1, HAPLN1, EYA4, PDGFD, ANO1, AP002989.1, LINC00298",16327,12.377,0.01807,5.5372,0.012711,1.8958202812793479,False,68,,,274,6373.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster275,275,LLC_275,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 66.0%, Amygdala: 16.5%, Basal forebrain: 9.9%","Human Cla: 7.5%, Human MEC: 6.9%, Human MTG: 5.9%","LINC01344, SFRP1, HAPLN1, PDGFD, EYA4, ADGRG6, ANO1, AC137770.1, AP002989.1, CRABP1",16327,11.843,0.01779,5.3232,0.013057,1.8841565958871838,False,69,,,275,2174.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster292,292,CGE_292,CGE interneuron,NEUR,GABA,"Cerebral cortex: 86.1%, Hippocampus: 7.4%, Amygdala: 3.1%","Human MTG: 7.0%, Human M1C: 6.1%, Human A29-A30: 4.3%","NPR3, VIP, PPP1R1C, AC020930.1, CHRNA2, AC013265.1, SP8, CRH, AL391832.4, AC062021.1",16327,11.751,0.017808,5.2923,0.013204,1.879294484341726,False,70,,,292,12439.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster242,242,MGE_242,MGE interneuron,NEUR,,"Cerebral cortex: 90.8%, Hippocampus: 4.6%, Basal forebrain: 1.8%","Human M1C: 6.8%, Human MTG: 6.4%, Human A32: 5.4%","AC022905.1, AC113347.4, MCUB, ELFN1, DCN, FBN2, SLC27A6, TNFSF15, SST, LINC02397",16327,13.741,0.017631,6.2046,0.013401,1.8728627928084989,False,71,,,242,15796.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster354,354,Splat_354,Splatter,NEUR,GABA,"Midbrain: 86.4%, Thalamus: 9.6%, Pons: 2.2%","Human PTR: 31.6%, Human SN-RN: 20.7%, Human SN: 19.1%","GATA3, LHX1, LHX1-DT, LHX5-AS1, GATA3-AS1, ASAH2, ST8SIA6, SAMD11, SIX3, GATA2",16327,12.853,0.017323,5.8447,0.013947,1.8555191990972506,False,72,,,354,1441.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster386,386,Splat_386,Splatter,NEUR,VGLUT2,"Medulla: 98.2%, Pons: 1.2%, Midbrain: 0.6%","Human MoRF-MoEN: 55.1%, Human MoSR: 38.9%, Human MoAN: 4.2%","TACR3, LINC01876, AC074099.1, HOXB3, HSPD1P8, POU4F1, PGR-AS1, PGR, LINC02742, HOXA3",16327,9.1257,0.016828,4.1567,0.014075,1.851551596476616,False,73,,,386,167.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster261,261,MGE_261,MGE interneuron,NEUR,GABA,"Cerebral cortex: 95.5%, Hippocampus: 1.4%, Basal forebrain: 1.4%","Human M1C: 13.2%, Human MTG: 6.5%, Human A29-A30: 4.8%","TCIM, RNF144B, LRRC38, ADAMTS17, PRDM1, KCNS3, MYO5B, RGS5, OSTN, LHX6",16327,12.116,0.017551,5.5375,0.014344,1.8433297234458736,False,74,,,261,21457.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster267,267,LLC_267,LAMP5-LHX6 and Chandelier,NEUR,GABA VGLUT3,"Hippocampus: 80.6%, Cerebral cortex: 13.8%, Amygdala: 1.9%","Human CA4C-DGC: 23.2%, Human CA1U-CA2U-CA3U: 10.4%, Human CA1C-CA3C: 9.5%","EXOC1L, CASP4LP, AC092819.3, ACADL, LINC01344, ANO1, CHST9, CHRDL1, ROR1, MYB",16327,12.032,0.017339,5.5075,0.014467,1.839621518537138,False,75,,,267,1018.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster155,155,Amex_155,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Amygdala: 99.6%, Cerebral cortex: 0.2%, Hippocampus: 0.2%","Human La: 77.0%, Human BL: 17.2%, Human CEN: 5.2%","AC005909.2, LINC02770, AL445207.1, LINC01903, AC099517.1, AC022655.1, DCSTAMP, AC068112.1, LINC01821, AC115100.1",16327,12.604,0.016777,5.8305,0.015328,1.8145145082655307,False,76,,,155,11716.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster420,420,Splat_420,Splatter,NEUR,VGLUT2,"Thalamus: 46.3%, Hypothalamus: 26.8%, Amygdala: 24.7%","Human ANC: 45.1%, Human BNST: 19.3%, Human HTHpo-HTHso: 17.0%","OTP, SIM1, ARHGAP36, GABRQ, IGSF1, FEZF1, FEZF1-AS1, AC012078.2, CALCR, AL591463.1",16327,10.212,0.016135,4.7584,0.015938,1.797566177510767,False,77,,,420,922.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster331,331,Mmb_331,Mammillary body,NEUR,VGLUT2,"Hypothalamus: 96.6%, Midbrain: 2.3%, Cerebral cortex: 1.1%","Human MN: 45.7%, Human HTHma: 22.9%, Human HTHma-HTHtub: 18.9%","PITX2, SIM1, PANCR, AC083837.1, FOXB1, AL691420.1, LHX1-DT, C14orf39, PKHD1L1, NPSR1",16327,8.8153,0.015448,4.1728,0.017329,1.761226498279304,False,78,,,331,175.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster144,144,DLIT_144,Deep-layer intratelencephalic,NEUR,VGLUT1,"Cerebral cortex: 96.2%, Basal forebrain: 1.4%, Amygdala: 1.2%","Human MTG: 13.0%, Human M1C: 10.4%, Human A43: 5.0%","AC021134.1, AL033539.2, TRABD2A, AC079052.1, AL138927.1, LINC01680, AL158835.1, AC073091.1, AL445207.1, Z68323.1",16327,11.15,0.016174,5.321,0.018071,1.7430178140984294,False,79,,,144,27079.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster241,241,MGE_241,MGE interneuron,NEUR,GABA,"Cerebral cortex: 90.2%, Basal forebrain: 3.5%, Hippocampus: 2.5%","Human MTG: 6.3%, Human M1C: 5.3%, Human A43: 5.1%","AC011586.2, MSR1, AC022905.1, AC113347.4, MCOLN2, AC011586.1, CMTM8, MYO5B, AL355672.1, SLC27A6",16327,11.45,0.016875,5.4951,0.018606,1.73034698337903,False,80,,,241,5583.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster334,334,Splat_334,Splatter,NEUR,CHOL VGLUT1 VGLUT2,"Thalamus: 91.7%, Midbrain: 8.2%, Pons: 0.1%","Human ETH: 62.8%, Human MD-Re: 27.9%, Human SC: 6.3%","GNG8, GPR151, LINC01307, CHRNB3, POU4F1, SLC5A7, SCUBE1, TRPM8, ACOXL, F13A1",16327,5.0941,0.016517,2.4581,0.019124,1.7184212649762483,False,81,,,334,1998.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster238,238,Splat_238,Splatter,NEUR,GABA,"Basal forebrain: 57.1%, Amygdala: 27.7%, Cerebral cortex: 6.8%","Human CaB: 15.6%, Human NAC: 12.7%, Human SI: 10.8%","CRABP1, KLB, AP002989.1, HTR3A, PLSCR5, PDGFD, HAPLN1, EXOC1L, IL1RAPL2, AL356108.1",16327,11.51,0.016356,5.6422,0.020691,1.684218519291396,False,82,,,238,7651.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster234,234,EMSN_234,Eccentric medium spiny neuron,NEUR,GABA,"Amygdala: 75.9%, Cerebral cortex: 14.6%, Thalamus: 5.4%","Human BM: 29.1%, Human CEN: 16.6%, Human CMN: 14.3%","NPFFR2, ZNF736P9Y, GABRQ, LMNTD1, EYA2, AC012078.2, AC087516.2, PCDH11Y, LINC00354, NMBR",16327,13.031,0.01612,6.3899,0.020721,1.6835892892741906,False,83,,,234,3211.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster326,326,Mmb_326,Mammillary body,NEUR,VGLUT2,"Hypothalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%","Human MN: 64.1%, Human HTHma: 24.5%, Human HTHma-HTHtub: 11.0%","AC244258.1, SIM1, LINC00410, PITX2, FOXB1, AC087664.2, LHX1-DT, LHX1, AL691420.1, AC012501.2",16327,8.478,0.016198,4.1671,0.020962,1.6785672833521406,False,84,,,326,1553.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster351,351,Splat_351,Splatter,NEUR,GABA,"Midbrain: 90.0%, Thalamus: 8.2%, Hypothalamus: 1.3%","Human SN-RN: 27.9%, Human PAG: 19.7%, Human PTR: 13.1%","LINC00261, FOXA2, TM4SF18, NDNF, PAX5, LINC01956, EMX2OS, ASAH2, EBF3, EMX2",16327,9.0062,0.016105,4.4281,0.020992,1.6779461823044337,False,85,,,351,559.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster363,363,Splat_363,Splatter,NEUR,VGLUT2,"Thalamus: 64.4%, Basal forebrain: 20.9%, Hypothalamus: 7.4%","Human ANC: 64.2%, Human SEP: 20.8%, Human BNST: 6.7%","EBF2, EBF3, AC009081.2, EOMES, CNGA3, AC092675.1, AC079160.1, GLP1R, ST8SIA6, CPA6",16327,7.9656,0.016137,3.9185,0.021046,1.676830433937627,False,86,,,363,1482.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster131,131,ULIT_131,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 99.9%, Hypothalamus: 0.0%, Basal forebrain: 0.0%","Human M1C: 71.0%, Human S1C: 11.1%, Human A43: 3.7%","AC092353.2, LINC02306, MIR3976HG, AL132633.1, AC018742.1, AC087883.2, LAMA2, AL450313.1, DPP4, LINC01965",16327,11.326,0.015784,5.6333,0.022196,1.6537252838578718,False,87,,,131,22050.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster437,437,Midi_437,Midbrain-derived inhibitory,NEUR,GABA,"Thalamus: 85.5%, Midbrain: 13.8%, Pons: 0.5%","Human Pul: 19.7%, Human ETH: 12.5%, Human MD: 11.9%","AC245123.1, OTX2-AS1, LINC01210, OTX2, AC245187.2, AC246817.2, DMBX1, AL133493.1, GATA3, CASR",16327,9.1855,0.015751,4.5905,0.022708,1.6438211144466248,False,88,,,437,6147.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster264,264,LLC_264,LAMP5-LHX6 and Chandelier,,GABA,"Cerebral cortex: 84.5%, Amygdala: 5.7%, Basal forebrain: 4.7%","Human M1C: 6.5%, Human S1C: 5.6%, Human A29-A30: 4.8%","COL15A1, LINC00943, AC046195.2, NOG, LINC01837, C1QL1, CA8, PTHLH, CRH, ZNF385D-AS2",16327,10.709,0.015696,5.3698,0.023069,1.636971230961989,False,89,,,264,6669.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster294,294,CGE_294,CGE interneuron,NEUR,GABA,"Cerebral cortex: 64.4%, Hippocampus: 14.7%, Amygdala: 10.8%","Human MEC: 5.3%, Human M1C: 5.2%, Human Cla: 4.7%","VIP, ABI3BP, PTHLH, IQGAP2, TAC3, CRH, DLX1, AC104129.1, NPR3, LAMA3",16327,11.175,0.015922,5.6284,0.023552,1.627972207342595,False,90,,,294,14134.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster328,328,Mmb_328,Mammillary body,NEUR,HDC VGLUT2,"Hypothalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%","Human MN: 40.4%, Human HTHma: 29.5%, Human HTHtub: 26.0%","LINC00410, PITX2, AL691420.1, SIM1, LHX1-DT, FOXB1, AC087664.2, TNFRSF11B, LHX1, FSHR",16327,9.1861,0.015592,4.6302,0.02364,1.6263525277907822,False,91,,,328,2346.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster139,139,DLIT_139,Deep-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 95.2%, Basal forebrain: 1.9%, Hippocampus: 1.5%","Human MTG: 12.0%, Human M1C: 7.8%, Human A43: 4.4%","AC016687.2, AC016687.3, AP003066.1, AL033539.2, AC099517.1, AC073578.2, Z68323.1, AC060765.2, AC021134.1, RCSD1",16327,9.7783,0.014895,4.9358,0.0238,1.623423042943488,False,92,,,139,24657.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster233,233,EMSN_233,Eccentric medium spiny neuron,NEUR,GABA,"Amygdala: 73.7%, Thalamus: 9.5%, Hypothalamus: 5.8%","Human La: 23.4%, Human CEN: 17.3%, Human BNST: 12.8%","ZNF736P9Y, NPFFR2, GABRQ, NMBR, LMNTD1, PRSS35, FRMD7, PCDH11Y, CAPSL, LINC00354",16327,11.675,0.015544,5.899,0.023911,1.6214022605466971,False,93,,,233,3128.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster344,344,Splat_344,Splatter,CHRP NEUR,VGLUT2,"Medulla: 61.0%, Spinal cord: 21.9%, Pons: 14.9%","Human MoAN: 29.1%, Human SpC: 21.9%, Human MoRF-MoEN: 17.3%","LMX1B, EBF3, EBF1, PHOX2B-AS1, HOXB3, AC009411.2, EBF2, AC018742.1, PHOX2B, TLX3",16327,7.8004,0.01609,3.9587,0.024402,1.6125745772117688,False,94,,,344,3736.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster371,371,Splat_371,Splatter,NEUR,VGLUT2,"Midbrain: 99.7%, Cerebellum: 0.3%, Cerebral cortex: 0.0%","Human SC: 93.5%, Human IC: 6.0%, Human PAG-DR: 0.3%","CPA6, BNC2, NPSR1, EBF2, PGM5, OTOS, SHISAL2B, EBF1, LEF1, TAGLN2",16327,7.945,0.015388,4.0542,0.025027,1.6015912063858344,False,95,,,371,398.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster299,299,CBI_299,Cerebellar inhibitory,NEUR,GLY,"Cerebellum: 71.1%, Pons: 20.4%, Midbrain: 4.5%","Human CbDN: 64.6%, Human PnEN: 7.1%, Human PB: 6.6%","SLC6A5, PAX2, TFAP2B, IGF2BP2, TFAP2A, GBA3, INHBA, LIPG, ANGPT1, BHLHE22",16327,7.9416,0.015579,4.063,0.025325,1.5964505459676819,False,96,,,299,560.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster366,366,Splat_366,Splatter,NEUR,VGLUT2,"Midbrain: 57.4%, Pons: 19.9%, Thalamus: 15.2%","Human PAG: 17.9%, Human PTR: 12.3%, Human ETH: 9.4%","EBF2, EBF3, EBF1, KLHL1, SHOX2, AC007656.2, TFAP2D, RMST, SLC17A6, NCAPG",16327,8.5118,0.014694,4.4489,0.027868,1.5548941981374682,False,97,,,366,11033.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster91,91,DLNP_91,Deep-layer near-projecting,NEUR,VGLUT1,"Cerebral cortex: 89.4%, Basal forebrain: 4.7%, Hippocampus: 3.3%","Human MTG: 16.0%, Human Idg: 7.9%, Human TF: 7.8%","CD200R1L, NPSR1-AS1, IFNG-AS1, LINC02042, CCDC80, ERG, BARX2, CD200R1L-AS1, TRIM22, PDLIM1",16327,8.35,0.015003,4.3667,0.027936,1.5538357779745242,False,98,,,91,1523.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster138,138,ULIT_138,Upper-layer intratelencephalic,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 96.4%, Basal forebrain: 1.2%, Hippocampus: 1.2%","Human MTG: 14.3%, Human V2: 5.2%, Human A19: 4.5%","AL450352.1, AC073578.2, AC112770.1, AC016687.2, LINC01721, AP003066.1, SCHLAP1, COBLL1, AL355672.1, VIPR2",16327,8.8568,0.014995,4.6376,0.028092,1.5514173402557507,False,99,,,138,58263.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster403,403,Splat_403,Splatter,NEUR,GABA,"Cerebral cortex: 45.6%, Amygdala: 33.5%, Hypothalamus: 9.8%","Human AON: 25.7%, Human CoA: 18.1%, Human Pir: 14.1%","FRMD7, TRDN, AC007422.1, KANK3, CACNG5, SP8, ROR2, LINC01812, LINC01411, SCGN",16327,7.9788,0.014495,4.1916,0.028497,1.5452008576063436,False,100,,,403,2608.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster359,359,Splat_359,Splatter,NEUR,GABA,"Midbrain: 99.1%, Thalamus: 0.4%, Pons: 0.3%","Human SC: 70.1%, Human IC: 14.3%, Human PTR: 8.5%","TFAP2B, PAX7, GATA3, TFAP2A, ADAMTS20, LHX5-AS1, EMX2, LINC01210, GATA3-AS1, AC025946.1",16327,8.6998,0.014235,4.5936,0.029129,1.5356744244673033,False,101,,,359,6660.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster405,405,Amex_405,Amygdala excitatory,NEUR,VGLUT1 VGLUT2,"Cerebral cortex: 41.9%, Hypothalamus: 27.8%, Amygdala: 27.3%","Human AON: 31.1%, Human HTHso: 26.6%, Human CoA: 12.2%","ROR2, TACR3, AC022523.1, AC020704.1, WDR86, AC025470.2, AL136119.1, NFIA-AS2, RXFP2, AC087516.2",16327,12.182,0.014692,6.4773,0.030016,1.5226471833010295,False,102,,,405,6125.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster271,271,LLC_271,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 63.9%, Amygdala: 16.6%, Hippocampus: 9.9%","Human MEC: 11.6%, Human LEC: 5.7%, Human CEN: 4.6%","LINC01344, SFRP1, ANO1, CHRDL1, EYA4, HAPLN1, ADGRG6, AL136456.1, MYB, CASP4LP",16327,10.395,0.014932,5.5455,0.030446,1.5164697569568188,False,103,,,271,4045.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster243,243,MGE_243,MGE interneuron,NEUR,GABA,"Cerebral cortex: 96.3%, Hippocampus: 1.4%, Basal forebrain: 1.1%","Human MTG: 8.2%, Human A40: 5.9%, Human M1C: 4.5%","LINC01687, AC011586.2, AC113347.4, MSR1, HPGD, AC011586.1, CMTM8, SST, DCN, AOX1",16327,10.349,0.01475,5.5863,0.031982,1.4950943810586848,False,104,,,243,16126.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster325,325,Mmb_325,Mammillary body,NEUR,VGLUT2,"Hypothalamus: 100.0%, Cerebral cortex: 0.0%, Amygdala: 0.0%","Human MN: 50.6%, Human HTHma-HTHtub: 43.4%, Human HTHma: 6.0%","LINC00410, AC244258.1, FSHR, PITX2, FOXB1, TNFRSF11B, AL691420.1, AC009975.1, LHX1-DT, LHX1",16327,8.0194,0.014714,4.332,0.032081,1.4937521027409566,False,105,,,325,2155.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster352,352,Splat_352,Splatter,,GABA,"Midbrain: 97.3%, Pons: 0.9%, Medulla: 0.8%","Human SC: 81.8%, Human IC: 10.4%, Human PAG-DR: 2.7%","LHX1, EBF1, EBF3, GATA3, TRAC, GATA3-AS1, PVALB, HAS2-AS1, HAS2, LHX1-DT",16327,8.6656,0.014375,4.7085,0.032865,1.4832663633836134,False,106,,,352,862.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster108,108,DLCT6b_108,Deep-layer corticothalamic and 6b,NEUR,VGLUT1,"Cerebral cortex: 89.4%, Hippocampus: 6.0%, Basal forebrain: 2.1%","Human M1C: 19.4%, Human A29-A30: 16.6%, Human A44-A45: 5.6%","LINC02699, AC105021.1, LINC02726, SH2D1B, IL4R, SEMA3E, LINC02718, AC046195.1, VWA2, TMC3",16327,11.128,0.014371,6.0966,0.033996,1.468572179431938,False,107,,,108,9206.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster425,425,Splat_425,Splatter,NEUR,GABA,"Thalamus: 35.4%, Hypothalamus: 29.5%, Amygdala: 29.1%","Human ANC: 34.9%, Human BNST: 23.4%, Human HTHpo-HTHso: 16.4%","SLC7A3, SHISAL2B, ARHGAP36, GABRQ, DGKK, NPY, CYP19A1, ECEL1, CALCR, CITED1",16327,11.399,0.014015,6.2574,0.034266,1.4651365894515849,False,108,,,425,4253.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster239,239,MGE_239,MGE interneuron,NEUR,GABA,"Cerebral cortex: 95.4%, Hippocampus: 1.5%, Basal forebrain: 1.2%","Human M1C: 10.0%, Human MTG: 6.9%, Human A29-A30: 5.1%","AC022905.1, NMU, MAFB, SCARA5, PRDM1, TRBC2, MYO5B, PDCL2, BLM, PNOC",16327,10.758,0.01445,5.9152,0.034496,1.4622312608293742,False,109,,,239,6114.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster270,270,LLC_270,LAMP5-LHX6 and Chandelier,NEUR,GABA,"Cerebral cortex: 86.2%, Hippocampus: 6.7%, Thalamus: 3.3%","Human M1C: 12.3%, Human MTG: 5.2%, Human S1C: 4.5%","LINC01344, SFRP1, ANO1, EYA4, LINC00943, CA1, PDGFD, NOS1, CHRDL1, CDCA7",16327,9.8157,0.014826,5.4031,0.034644,1.4603719700716546,False,110,,,270,4751.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster370,370,Splat_370,Splatter,NEUR,VGLUT2,"Midbrain: 98.8%, Pons: 0.5%, Thalamus: 0.5%","Human SC: 76.1%, Human IC: 11.3%, Human PTR: 7.9%","EBF2, TFAP2B, EBF3, EBF1, LHX9, POU4F1, HSPD1P8, LEF1, TFAP2D, LGR5",16327,9.8898,0.013757,5.4458,0.034693,1.45975814388489,False,111,,,370,3622.0
insomnia_ukb,Insomnia,sleep / brain-direct,Cluster355,355,Splat_355,Splatter,NEUR,GABA,"Midbrain: 87.7%, Pons: 9.3%, Thalamus: 2.4%","Human IC: 35.8%, Human SC: 26.8%, Human PTR: 14.3%","PAX5, GATA3, LINC01956, LHX5-AS1, LINC01497, PAX7, LINC01210, GATA3-AS1, GATA2, LHX1",16327,11.856,0.014343,6.5336,0.034801,1.4584082765062305,False,112,,,355,4371.0
