# TOTAL_GENES = 16231
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE        TYPE  MODEL  NGENES         BETA     BETA_STD           SE            P
Cluster287     COVAR   2571   16231       30.623     0.049986       7.4363   1.9232e-05
Cluster426     COVAR   2571   16231       49.067     0.054153       10.854   3.1149e-06
Cluster287     COVAR   2572   16231       33.721     0.055043       7.3698   2.3976e-06
Cluster427     COVAR   2572   16231       29.507     0.038515       8.7999   0.00040077
Cluster287     COVAR   2573   16231       31.669     0.051694       7.4037   9.5232e-06
Cluster428     COVAR   2573   16231       40.494     0.051866       9.2669   6.2698e-06
Cluster287     COVAR   2574   16231        33.07      0.05398        7.398   3.9445e-06
Cluster439     COVAR   2574   16231       21.571     0.039238       6.4824   0.00043919
Cluster288     COVAR   2575   16231        44.23     0.062161        9.092   5.8025e-07
Cluster289     COVAR   2575   16231        14.43     0.025191       6.9423     0.018838
Cluster288     COVAR   2576   16231       42.581     0.059843       9.1667   1.7171e-06
Cluster290     COVAR   2576   16231        19.52     0.030597       7.9297    0.0069212
Cluster288     COVAR   2577   16231       43.905     0.061704       9.2252   9.8258e-07
Cluster291     COVAR   2577   16231       16.735     0.023835       8.7389     0.027754
Cluster288     COVAR   2578   16231       40.009     0.056229       9.1711   6.4801e-06
Cluster293     COVAR   2578   16231       25.606     0.041147       7.7762   0.00049724
Cluster288     COVAR   2579   16231       38.453     0.054041       9.3718   2.0521e-05
Cluster294     COVAR   2579   16231       29.599     0.041179       9.2121   0.00065845
Cluster288     COVAR   2580   16231       41.592     0.058453       9.1917   3.0494e-06
Cluster295     COVAR   2580   16231       19.567     0.034009       7.1931     0.003267
Cluster288     COVAR   2581   16231       39.819     0.055962       9.7246   2.1271e-05
Cluster296     COVAR   2581   16231       19.351     0.030016       8.4127     0.010727
Cluster288     COVAR   2582   16231       46.834      0.06582       8.6908     3.61e-08
Cluster305     COVAR   2582   16231       17.233     0.042958       4.4844   6.1123e-05
Cluster288     COVAR   2583   16231       46.576     0.065457       8.7287   4.8373e-08
Cluster306     COVAR   2583   16231       16.105     0.034463       5.3554    0.0013206
Cluster288     COVAR   2584   16231       46.463     0.065299       8.7356   5.3137e-08
Cluster307     COVAR   2584   16231       17.222     0.034842       5.7919    0.0014754
Cluster288     COVAR   2585   16231       48.531     0.068206       8.6628   1.0805e-08
Cluster311     COVAR   2585   16231       14.425     0.042961       4.1512   0.00025632
Cluster288     COVAR   2586   16231       48.484      0.06814        8.663   1.1157e-08
Cluster328     COVAR   2586   16231       23.878     0.040572        6.774   0.00021256
Cluster288     COVAR   2587   16231       47.752     0.067111       8.6746   1.8844e-08
Cluster332     COVAR   2587   16231       27.016     0.043392       7.4831   0.00015356
Cluster288     COVAR   2588   16231       45.422     0.063836       8.7825   1.1769e-07
Cluster359     COVAR   2588   16231       22.453     0.036784       7.3353    0.0011054
Cluster288     COVAR   2589   16231        45.26     0.063609       8.7928   1.3409e-07
Cluster360     COVAR   2589   16231       22.852     0.037754       7.4944    0.0011499
Cluster288     COVAR   2590   16231       45.474     0.063909       8.7877   1.1589e-07
Cluster370     COVAR   2590   16231       25.302     0.035175        8.521    0.0014946
Cluster288     COVAR   2591   16231        48.07     0.067558       8.6715   1.5133e-08
Cluster377     COVAR   2591   16231       23.507     0.038406       6.9478   0.00035922
Cluster288     COVAR   2592   16231       47.697     0.067033       8.6684    1.911e-08
Cluster386     COVAR   2592   16231       25.233      0.04623       6.0772   1.6588e-05
Cluster288     COVAR   2593   16231       47.133     0.066241       8.6963    3.037e-08
Cluster388     COVAR   2593   16231       19.838     0.038834       5.9854   0.00046043
Cluster288     COVAR   2594   16231       44.373     0.062362       8.7465    1.984e-07
Cluster389     COVAR   2594   16231       35.457     0.052188       8.1472   6.7981e-06
Cluster288     COVAR   2595   16231       46.038     0.064702       8.7066   6.2979e-08
Cluster396     COVAR   2595   16231       27.521     0.047757       6.8097   2.6717e-05
Cluster288     COVAR   2596   16231       45.498     0.063943       8.8141   1.2409e-07
Cluster403     COVAR   2596   16231       17.403     0.031673       6.4392    0.0034434
Cluster288     COVAR   2597   16231       44.649     0.062749        8.858   2.3543e-07
Cluster404     COVAR   2597   16231       28.363     0.032749       9.9907     0.002267
Cluster288     COVAR   2598   16231        45.16     0.063468       8.7647   1.3053e-07
Cluster405     COVAR   2598   16231       34.692     0.041682       9.9945   0.00026008
Cluster288     COVAR   2599   16231       49.804     0.069995       8.6506   4.3745e-09
Cluster410     COVAR   2599   16231       19.742     0.045531       4.7795   1.8209e-05
Cluster288     COVAR   2600   16231       47.166     0.066286        8.699   3.0031e-08
Cluster415     COVAR   2600   16231       21.585     0.035773       6.7667   0.00071351
Cluster288     COVAR   2601   16231       46.763     0.065721       8.7038   3.9481e-08
Cluster416     COVAR   2601   16231       23.058     0.041741       6.6982   0.00028917
Cluster288     COVAR   2602   16231       47.035     0.066103       8.7048   3.3316e-08
Cluster417     COVAR   2602   16231       23.576     0.037033       7.4947   0.00083053
Cluster288     COVAR   2603   16231       47.676     0.067004        8.674   1.9759e-08
Cluster419     COVAR   2603   16231       34.109     0.044806       9.0895   8.7937e-05
Cluster288     COVAR   2604   16231       43.832     0.061601       8.8022   3.2285e-07
Cluster422     COVAR   2604   16231       35.885     0.045861       9.4133   6.9234e-05
Cluster288     COVAR   2605   16231       41.594     0.058456       8.8503   1.3167e-06
Cluster424     COVAR   2605   16231       46.127     0.053514       10.268    3.558e-06
Cluster288     COVAR   2606   16231       45.411      0.06382        8.829   1.3699e-07
Cluster425     COVAR   2606   16231       25.527     0.031342       9.6876    0.0042115
Cluster288     COVAR   2607   16231       42.595     0.059863       8.8179   6.8916e-07
Cluster426     COVAR   2607   16231       47.102     0.051985       10.873   7.4435e-06
Cluster288     COVAR   2608   16231       46.091     0.064776        8.741   6.8274e-08
Cluster427     COVAR   2608   16231       27.974     0.036514       8.8168   0.00075674
Cluster288     COVAR   2609   16231       43.566     0.061228       8.7881   3.6199e-07
Cluster428     COVAR   2609   16231       38.683     0.049545       9.2919    1.581e-05
Cluster288     COVAR   2610   16231       45.173     0.063485        8.796   1.4278e-07
Cluster439     COVAR   2610   16231       19.986     0.036355       6.5107    0.0010738
Cluster289     COVAR   2611   16231       9.0719     0.015837        9.822      0.17785
Cluster290     COVAR   2611   16231       24.065      0.03772       11.127     0.015294
Cluster289     COVAR   2612   16231       14.794     0.025827        8.582     0.042378
Cluster291     COVAR   2612   16231       19.434     0.027679       10.647     0.033988
Cluster289     COVAR   2613   16231       4.7478    0.0082883       8.8767      0.29638
Cluster293     COVAR   2613   16231       33.333     0.053565       9.8572   0.00036142
Cluster289     COVAR   2614   16231       6.7812     0.011838       8.2272      0.20491
Cluster294     COVAR   2614   16231       38.922      0.05415       10.591   0.00011944
Cluster289     COVAR   2615   16231         8.64     0.015083       8.9389      0.16689
Cluster295     COVAR   2615   16231        24.58     0.042722       9.1613    0.0036531
Cluster289     COVAR   2616   16231       4.6644    0.0081428       9.6805      0.31497
Cluster296     COVAR   2616   16231         31.2     0.048396       10.968    0.0022265
Cluster289     COVAR   2617   16231       23.539     0.041091       6.6167   0.00018794
Cluster305     COVAR   2617   16231       18.831     0.046943       4.4713   1.2773e-05
Cluster289     COVAR   2618   16231        23.13     0.040378       6.6286    0.0002429
Cluster306     COVAR   2618   16231       18.527     0.039645       5.3262   0.00025299
Cluster289     COVAR   2619   16231       22.556     0.039376       6.6444   0.00034457
Cluster307     COVAR   2619   16231       19.504     0.039459       5.7695   0.00036293
Cluster289     COVAR   2620   16231       23.041     0.040222       6.6304   0.00025632
Cluster311     COVAR   2620   16231       14.488     0.043148       4.1611   0.00024994
Cluster289     COVAR   2621   16231       24.339     0.042489       6.6122   0.00011669
Cluster328     COVAR   2621   16231       25.344     0.043062       6.7714   9.1423e-05
Cluster289     COVAR   2622   16231       23.085     0.040299       6.6263   0.00024802
Cluster332     COVAR   2622   16231       28.233     0.045347       7.4862   8.1568e-05
Cluster289     COVAR   2623   16231       22.146      0.03866       6.6514   0.00043627
Cluster359     COVAR   2623   16231        26.29     0.043069       7.2756   0.00015167
Cluster289     COVAR   2624   16231       21.904     0.038239       6.6594   0.00050365
Cluster360     COVAR   2624   16231       26.772      0.04423       7.4336   0.00015883
Cluster289     COVAR   2625   16231       21.886     0.038206       6.6633   0.00051226
Cluster370     COVAR   2625   16231       29.528      0.04105       8.4618   0.00024273
Cluster289     COVAR   2626   16231        23.87      0.04167       6.6162   0.00015499
Cluster377     COVAR   2626   16231       25.117     0.041037       6.9425    0.0001491
Cluster289     COVAR   2627   16231       22.907      0.03999       6.6244   0.00027303
Cluster386     COVAR   2627   16231       26.003      0.04764       6.0824   9.6234e-06
Cluster289     COVAR   2628   16231       22.842     0.039876       6.6335   0.00028816
Cluster388     COVAR   2628   16231        21.41     0.041911       5.9795   0.00017205
Cluster289     COVAR   2629   16231       20.956     0.036583       6.6579   0.00082522
Cluster389     COVAR   2629   16231       38.493     0.056657        8.122   1.0842e-06
Cluster289     COVAR   2630   16231       22.784     0.039774        6.625   0.00029284
Cluster396     COVAR   2630   16231       30.008     0.052073       6.7861   4.9312e-06
Cluster289     COVAR   2631   16231       21.683     0.037852       6.6804   0.00058723
Cluster403     COVAR   2631   16231       20.754     0.037771       6.3917   0.00058459
Cluster289     COVAR   2632   16231       20.109     0.035105       6.7622    0.0014736
Cluster404     COVAR   2632   16231       32.893      0.03798       9.9886   0.00049698
Cluster289     COVAR   2633   16231       22.649     0.039539       6.6312   0.00031927
Cluster405     COVAR   2633   16231       40.248     0.048358        9.903   2.4249e-05
Cluster289     COVAR   2634   16231       24.094      0.04206       6.6126   0.00013499
Cluster410     COVAR   2634   16231       19.466     0.044893       4.7848   2.3837e-05
Cluster289     COVAR   2635   16231       23.157     0.040426       6.6277   0.00023872
Cluster415     COVAR   2635   16231       23.718     0.039308       6.7518   0.00022251
Cluster289     COVAR   2636   16231       22.929     0.040028       6.6291   0.00027216
Cluster416     COVAR   2636   16231       25.267     0.045739       6.6812   7.8243e-05
Cluster289     COVAR   2637   16231       22.817     0.039831       6.6361   0.00029373
Cluster417     COVAR   2637   16231       25.785     0.040504       7.4828   0.00028555
Cluster289     COVAR   2638   16231       22.537     0.039344       6.6366   0.00034307
Cluster419     COVAR   2638   16231       34.989     0.045962        9.108   6.1432e-05
Cluster289     COVAR   2639   16231       20.914      0.03651       6.6692    0.0008586
Cluster422     COVAR   2639   16231       40.629     0.051923       9.3407   6.8738e-06
Cluster289     COVAR   2640   16231       18.616     0.032499       6.7215    0.0028098
Cluster424     COVAR   2640   16231       51.181     0.059377       10.213   2.7421e-07
Cluster289     COVAR   2641   16231       20.918     0.036517       6.7298   0.00094304
Cluster425     COVAR   2641   16231       29.807     0.036596       9.6709    0.0010298
Cluster289     COVAR   2642   16231       20.085     0.035062        6.678    0.0013193
Cluster426     COVAR   2642   16231       52.642     0.058099       10.784   5.3296e-07
Cluster289     COVAR   2643   16231       23.028     0.040201       6.6281   0.00025695
Cluster427     COVAR   2643   16231       32.391      0.04228       8.7558   0.00010852
Cluster289     COVAR   2644   16231       20.379     0.035576       6.6771    0.0011386
Cluster428     COVAR   2644   16231       42.793      0.05481        9.246   1.8627e-06
Cluster289     COVAR   2645   16231       21.412     0.037379       6.6787   0.00067462
Cluster439     COVAR   2645   16231       23.052     0.041931       6.4743   0.00018579
Cluster290     COVAR   2646   16231       23.011     0.036069        10.38     0.013327
Cluster291     COVAR   2646   16231       13.689     0.019496       11.367      0.11426
Cluster290     COVAR   2647   16231       7.9413     0.012448       11.319      0.24147
Cluster293     COVAR   2647   16231       31.016      0.04984       11.094    0.0025938
Cluster290     COVAR   2648   16231       11.786     0.018475       9.6847      0.11181
Cluster294     COVAR   2648   16231       35.627     0.049566       11.005   0.00060461
Cluster290     COVAR   2649   16231       16.614     0.026042       9.9785     0.047967
Cluster295     COVAR   2649   16231       20.609      0.03582       9.0271     0.011223
Cluster290     COVAR   2650   16231       17.104     0.026809       9.1848     0.031302
Cluster296     COVAR   2650   16231       25.161     0.039029       9.1853     0.003083
Cluster290     COVAR   2651   16231       29.504     0.046247       7.5065   4.2613e-05
Cluster305     COVAR   2651   16231       18.299     0.045617       4.4775   2.1997e-05
Cluster290     COVAR   2652   16231       29.044     0.045525       7.5313   5.7816e-05
Cluster306     COVAR   2652   16231       17.691     0.037856       5.3416   0.00046456
Cluster290     COVAR   2653   16231       28.593     0.044818       7.5499   7.6545e-05
Cluster307     COVAR   2653   16231       18.679     0.037791       5.7867   0.00062517
Cluster290     COVAR   2654   16231       29.784     0.046685        7.509   3.6681e-05
Cluster311     COVAR   2654   16231       14.381     0.042828       4.1596   0.00027381
Cluster290     COVAR   2655   16231       30.539     0.047869       7.4953   2.3207e-05
Cluster328     COVAR   2655   16231       24.646     0.041877       6.7753   0.00013814
Cluster290     COVAR   2656   16231       29.643     0.046464       7.5084   3.9617e-05
Cluster332     COVAR   2656   16231       27.861     0.044749       7.4876   9.9673e-05
Cluster290     COVAR   2657   16231       27.967     0.043837       7.5662   0.00010987
Cluster359     COVAR   2657   16231       25.102     0.041123       7.3053   0.00029603
Cluster290     COVAR   2658   16231       27.714      0.04344       7.5779   0.00012804
Cluster360     COVAR   2658   16231       25.539     0.042193       7.4665   0.00031363
Cluster290     COVAR   2659   16231       28.106     0.044055       7.5634   0.00010161
Cluster370     COVAR   2659   16231        28.59     0.039745        8.478   0.00037396
Cluster290     COVAR   2660   16231       30.208     0.047349       7.5005   2.8361e-05
Cluster377     COVAR   2660   16231       24.528     0.040075       6.9471   0.00020802
Cluster290     COVAR   2661   16231       29.978      0.04699       7.4976   3.2072e-05
Cluster386     COVAR   2661   16231       26.121     0.047856       6.0764    8.656e-06
Cluster290     COVAR   2662   16231       28.758     0.045077       7.5374   6.8318e-05
Cluster388     COVAR   2662   16231       20.508     0.040145       5.9972   0.00031457
Cluster290     COVAR   2663   16231       26.603     0.041698       7.5672   0.00022024
Cluster389     COVAR   2663   16231       37.416     0.055072       8.1483   2.2183e-06
Cluster290     COVAR   2664   16231       28.674     0.044944       7.5196   6.8935e-05
Cluster396     COVAR   2664   16231       29.195     0.050662       6.7989    8.836e-06
Cluster290     COVAR   2665   16231        28.65     0.044908       7.5467   7.3761e-05
Cluster403     COVAR   2665   16231       20.745     0.037754       6.3735   0.00056882
Cluster290     COVAR   2666   16231       27.037     0.042379       7.6213   0.00019517
Cluster404     COVAR   2666   16231       32.594     0.037635       9.9369    0.0005203
Cluster290     COVAR   2667   16231       29.497     0.046235        7.507   4.2833e-05
Cluster405     COVAR   2667   16231       40.152     0.048242       9.8957   2.4952e-05
Cluster290     COVAR   2668   16231       30.863     0.048377       7.4906   1.9042e-05
Cluster410     COVAR   2668   16231       19.389     0.044715       4.7842    2.548e-05
Cluster290     COVAR   2669   16231       29.241     0.045833       7.5238   5.1131e-05
Cluster415     COVAR   2669   16231       22.852     0.037872       6.7655   0.00036668
Cluster290     COVAR   2670   16231        28.96     0.045393       7.5255    5.979e-05
Cluster416     COVAR   2670   16231       24.433      0.04423       6.6948   0.00013189
Cluster290     COVAR   2671   16231       29.403     0.046087        7.519   4.6305e-05
Cluster417     COVAR   2671   16231       25.397     0.039895       7.4837   0.00034587
Cluster290     COVAR   2672   16231       28.958     0.045389       7.5229   5.9546e-05
Cluster419     COVAR   2672   16231       34.359     0.045134       9.1132   8.1929e-05
Cluster290     COVAR   2673   16231       26.565     0.041639        7.586   0.00023187
Cluster422     COVAR   2673   16231       39.255     0.050168       9.3783    1.431e-05
Cluster290     COVAR   2674   16231       24.697     0.038711       7.6188   0.00059605
Cluster424     COVAR   2674   16231       50.187     0.058224       10.219   4.5806e-07
Cluster290     COVAR   2675   16231        27.11     0.042494       7.6501   0.00019795
Cluster425     COVAR   2675   16231       28.408     0.034878       9.7037    0.0017116
Cluster290     COVAR   2676   16231       26.628     0.041738        7.558   0.00021397
Cluster426     COVAR   2676   16231       52.079     0.057478       10.773   6.7646e-07
Cluster290     COVAR   2677   16231       29.809     0.046725       7.5057   3.5908e-05
Cluster427     COVAR   2677   16231       32.229     0.042067       8.7519   0.00011599
Cluster290     COVAR   2678   16231       26.591      0.04168       7.5696   0.00022246
Cluster428     COVAR   2678   16231       42.011     0.053809       9.2521   2.8294e-06
Cluster290     COVAR   2679   16231       28.239     0.044263       7.5512   9.2551e-05
Cluster439     COVAR   2679   16231       22.896     0.041648       6.4613   0.00019814
Cluster291     COVAR   2680   16231       9.4539     0.013465       10.379      0.18118
Cluster293     COVAR   2680   16231       31.666     0.050886       9.2899   0.00032743
Cluster291     COVAR   2681   16231       9.6292     0.013714       10.091      0.16999
Cluster294     COVAR   2681   16231       38.297     0.053281       10.471   0.00012793
Cluster291     COVAR   2682   16231       14.279     0.020337       10.166     0.080083
Cluster295     COVAR   2682   16231       23.571     0.040969       8.3983    0.0025067
Cluster291     COVAR   2683   16231        14.91     0.021235        9.693     0.062013
Cluster296     COVAR   2683   16231       27.806     0.043131        8.852   0.00084327
Cluster291     COVAR   2684   16231       29.456     0.041953       8.2102   0.00016742
Cluster305     COVAR   2684   16231       18.758      0.04676       4.4722   1.3776e-05
Cluster291     COVAR   2685   16231       28.395     0.040441       8.2424   0.00028648
Cluster306     COVAR   2685   16231        18.05     0.038624       5.3385   0.00036213
Cluster291     COVAR   2686   16231       27.891     0.039724        8.261   0.00036848
Cluster307     COVAR   2686   16231       19.127     0.038696        5.782   0.00047127
Cluster291     COVAR   2687   16231       29.684     0.042276       8.2121   0.00015101
Cluster311     COVAR   2687   16231       14.835      0.04418       4.1542   0.00017851
Cluster291     COVAR   2688   16231       29.185     0.041566       8.2203   0.00019311
Cluster328     COVAR   2688   16231       24.185     0.041093       6.7856    0.0001832
Cluster291     COVAR   2689   16231       27.089     0.038581        8.282   0.00053759
Cluster332     COVAR   2689   16231       26.584     0.042698       7.5421   0.00021271
Cluster291     COVAR   2690   16231       26.098     0.037169       8.3368   0.00087478
Cluster359     COVAR   2690   16231        24.83     0.040677       7.3505   0.00036629
Cluster291     COVAR   2691   16231       25.421     0.036206       8.3815     0.001213
Cluster360     COVAR   2691   16231       25.001     0.041304       7.5414   0.00045933
Cluster291     COVAR   2692   16231       25.791     0.036733       8.3662    0.0010275
Cluster370     COVAR   2692   16231       27.793     0.038637       8.5637     0.000588
Cluster291     COVAR   2693   16231       28.157     0.040102       8.2499   0.00032232
Cluster377     COVAR   2693   16231        23.52     0.038427       6.9779   0.00037621
Cluster291     COVAR   2694   16231       28.162     0.040109       8.2309   0.00031244
Cluster386     COVAR   2694   16231       25.603     0.046907       6.0916   1.3266e-05
Cluster291     COVAR   2695   16231       26.915     0.038333       8.2995   0.00059317
Cluster388     COVAR   2695   16231       20.109     0.039363       6.0303   0.00042834
Cluster291     COVAR   2696   16231        22.87     0.032572       8.4096    0.0032735
Cluster389     COVAR   2696   16231       36.597     0.053867       8.2693   4.8481e-06
Cluster291     COVAR   2697   16231       26.446     0.037666       8.2763   0.00069982
Cluster396     COVAR   2697   16231       28.649     0.049713       6.8334   1.3895e-05
Cluster291     COVAR   2698   16231       27.774     0.039557       8.2653   0.00039041
Cluster403     COVAR   2698   16231       21.083     0.038371       6.3743   0.00047192
Cluster291     COVAR   2699   16231       25.469     0.036274       8.3804    0.0011887
Cluster404     COVAR   2699   16231       32.908     0.037997       9.9781   0.00048824
Cluster291     COVAR   2700   16231       27.742      0.03951       8.2453   0.00038453
Cluster405     COVAR   2700   16231       39.466     0.047419       9.9254   3.5197e-05
Cluster291     COVAR   2701   16231        29.48     0.041986       8.2116   0.00016596
Cluster410     COVAR   2701   16231       19.039     0.043909       4.7895   3.5359e-05
Cluster291     COVAR   2702   16231        27.44     0.039081       8.2796   0.00046088
Cluster415     COVAR   2702   16231       22.297     0.036953       6.7989   0.00052148
Cluster291     COVAR   2703   16231       26.012     0.037048       8.3377   0.00090676
Cluster416     COVAR   2703   16231       23.179      0.04196       6.7735   0.00031175
Cluster291     COVAR   2704   16231       27.512     0.039184       8.2767   0.00044488
Cluster417     COVAR   2704   16231       24.655     0.038729       7.5227   0.00052519
Cluster291     COVAR   2705   16231       27.172     0.038699       8.2715   0.00051129
Cluster419     COVAR   2705   16231       33.814     0.044418       9.1501   0.00011024
Cluster291     COVAR   2706   16231       23.043     0.032819       8.4439    0.0031809
Cluster422     COVAR   2706   16231       38.333      0.04899       9.5327    2.912e-05
Cluster291     COVAR   2707   16231        20.73     0.029524         8.48    0.0072578
Cluster424     COVAR   2707   16231       49.869     0.057855       10.386   7.9683e-07
Cluster291     COVAR   2708   16231       24.895     0.035456       8.4921    0.0016895
Cluster425     COVAR   2708   16231       27.947     0.034312       9.8366    0.0022514
Cluster291     COVAR   2709   16231       23.836     0.033948       8.3412    0.0021377
Cluster426     COVAR   2709   16231       51.602     0.056951       10.857    1.015e-06
Cluster291     COVAR   2710   16231       27.454     0.039101       8.2691   0.00045127
Cluster427     COVAR   2710   16231       30.852      0.04027        8.805   0.00023008
Cluster291     COVAR   2711   16231       23.181     0.033015       8.3965    0.0028872
Cluster428     COVAR   2711   16231       41.242     0.052823       9.3719   5.4435e-06
Cluster291     COVAR   2712   16231        26.42     0.037628        8.313   0.00074289
Cluster439     COVAR   2712   16231       22.631     0.041167       6.4957   0.00024779
Cluster293     COVAR   2713   16231       16.915     0.027181        13.17     0.099529
Cluster294     COVAR   2713   16231       27.838      0.03873       15.268      0.03414
Cluster293     COVAR   2714   16231       27.789     0.044656       11.371    0.0072734
Cluster295     COVAR   2714   16231       10.952     0.019036       10.495      0.14835
Cluster293     COVAR   2715   16231       25.155     0.040422       9.5915    0.0043682
Cluster296     COVAR   2715   16231       18.542     0.028762        9.786     0.029073
Cluster293     COVAR   2716   16231       35.212     0.056583       7.3481   8.3546e-07
Cluster305     COVAR   2716   16231       18.374     0.045804       4.4716   1.9993e-05
Cluster293     COVAR   2717   16231       34.795     0.055913       7.3649   1.1666e-06
Cluster306     COVAR   2717   16231       17.743     0.037968       5.3292    0.0004364
Cluster293     COVAR   2718   16231       34.485     0.055415        7.375   1.4789e-06
Cluster307     COVAR   2718   16231       18.783     0.038002       5.7669    0.0005643
Cluster293     COVAR   2719   16231       35.009     0.056257       7.3589   9.9197e-07
Cluster311     COVAR   2719   16231       14.116     0.042039       4.1589   0.00034538
Cluster293     COVAR   2720   16231        36.17     0.058123       7.3405   4.2204e-07
Cluster328     COVAR   2720   16231       24.944     0.042384       6.7695   0.00011495
Cluster293     COVAR   2721   16231       34.465     0.055384       7.3687   1.4692e-06
Cluster332     COVAR   2721   16231       26.825     0.043086       7.4968   0.00017363
Cluster293     COVAR   2722   16231       33.555     0.053922       7.4037   2.9459e-06
Cluster359     COVAR   2722   16231       24.575      0.04026        7.293   0.00037746
Cluster293     COVAR   2723   16231       33.559     0.053928       7.4025   2.9274e-06
Cluster360     COVAR   2723   16231       25.285     0.041774       7.4411   0.00034044
Cluster293     COVAR   2724   16231       33.545     0.053905       7.4081   3.0026e-06
Cluster370     COVAR   2724   16231       27.759      0.03859       8.4718   0.00052677
Cluster293     COVAR   2725   16231        34.79     0.055906       7.3646   1.1694e-06
Cluster377     COVAR   2725   16231        23.32     0.038101       6.9592   0.00040382
Cluster293     COVAR   2726   16231       34.371     0.055233       7.3619   1.5307e-06
Cluster386     COVAR   2726   16231       25.066     0.045924       6.0871   1.9237e-05
Cluster293     COVAR   2727   16231       33.804     0.054321        7.398   2.4703e-06
Cluster388     COVAR   2727   16231       19.629     0.038425       6.0053   0.00054169
Cluster293     COVAR   2728   16231       31.624     0.050818       7.4313   1.0507e-05
Cluster389     COVAR   2728   16231       36.055     0.053068       8.1638   5.0596e-06
Cluster293     COVAR   2729   16231       33.189     0.053332       7.3917   3.5939e-06
Cluster396     COVAR   2729   16231       27.887     0.048392       6.8183   2.1706e-05
Cluster293     COVAR   2730   16231       33.791     0.054301        7.405   2.5418e-06
Cluster403     COVAR   2730   16231       19.845     0.036117       6.3802   0.00093635
Cluster293     COVAR   2731   16231       32.546     0.052299       7.4665   6.5892e-06
Cluster404     COVAR   2731   16231       31.162     0.035981       9.9319   0.00085382
Cluster293     COVAR   2732   16231        34.13     0.054845        7.371   1.8443e-06
Cluster405     COVAR   2732   16231       38.562     0.046332       9.9129    5.038e-05
Cluster293     COVAR   2733   16231       35.144     0.056474        7.351    8.832e-07
Cluster410     COVAR   2733   16231       18.533     0.042743         4.79   5.4889e-05
Cluster293     COVAR   2734   16231       33.674     0.054112       7.4105   2.7852e-06
Cluster415     COVAR   2734   16231       21.089      0.03495       6.7984   0.00096337
Cluster293     COVAR   2735   16231       33.395     0.053663       7.4093   3.3159e-06
Cluster416     COVAR   2735   16231       22.799     0.041271       6.7248   0.00035019
Cluster293     COVAR   2736   16231       33.769     0.054265       7.4059   2.5855e-06
Cluster417     COVAR   2736   16231       23.405     0.036765       7.5201   0.00093042
Cluster293     COVAR   2737   16231       34.296     0.055111       7.3705   1.6521e-06
Cluster419     COVAR   2737   16231       33.738     0.044318       9.1091   0.00010669
Cluster293     COVAR   2738   16231       31.417     0.050485       7.4652   1.2948e-05
Cluster422     COVAR   2738   16231       37.234     0.047586       9.4155   3.8548e-05
Cluster293     COVAR   2739   16231       29.413     0.047264       7.5081   4.4994e-05
Cluster424     COVAR   2739   16231       47.781     0.055432       10.274   1.6709e-06
Cluster293     COVAR   2740   16231       32.163     0.051684       7.5573   1.0488e-05
Cluster425     COVAR   2740   16231       25.494     0.031301       9.7798    0.0045747
Cluster293     COVAR   2741   16231       31.525      0.05066       7.4245   1.0955e-05
Cluster426     COVAR   2741   16231       50.244     0.055452       10.797   1.6485e-06
Cluster293     COVAR   2742   16231       34.027      0.05468       7.3851   2.0578e-06
Cluster427     COVAR   2742   16231       30.032     0.039201       8.7854   0.00031593
Cluster293     COVAR   2743   16231       30.574      0.04913       7.4879   2.2361e-05
Cluster428     COVAR   2743   16231       39.194       0.0502       9.3373   1.3587e-05
Cluster293     COVAR   2744   16231       33.382     0.053642       7.4095   3.3458e-06
Cluster439     COVAR   2744   16231       21.971     0.039966       6.4683   0.00034205
Cluster294     COVAR   2745   16231       35.721     0.049696       13.278    0.0035747
Cluster295     COVAR   2745   16231       8.7099     0.015139       10.571      0.20499
Cluster294     COVAR   2746   16231       31.685     0.044082       11.627    0.0032188
Cluster296     COVAR   2746   16231       16.059      0.02491       10.233     0.058298
Cluster294     COVAR   2747   16231       40.974     0.057005       8.5439   8.2013e-07
Cluster305     COVAR   2747   16231       17.511     0.043651        4.485   4.7514e-05
Cluster294     COVAR   2748   16231       41.043     0.057101       8.5627   8.3009e-07
Cluster306     COVAR   2748   16231       16.955      0.03628       5.3446   0.00075809
Cluster294     COVAR   2749   16231       40.881     0.056876       8.5702   9.3095e-07
Cluster307     COVAR   2749   16231       18.117     0.036654       5.7808   0.00086409
Cluster294     COVAR   2750   16231       42.016     0.058454       8.5298   4.2571e-07
Cluster311     COVAR   2750   16231       14.085     0.041946       4.1583   0.00035428
Cluster294     COVAR   2751   16231       42.972     0.059784       8.5125   2.2637e-07
Cluster328     COVAR   2751   16231       24.513      0.04165       6.7717   0.00014799
Cluster294     COVAR   2752   16231       40.734     0.056671       8.5635   9.9543e-07
Cluster332     COVAR   2752   16231       25.899     0.041598       7.5154   0.00028532
Cluster294     COVAR   2753   16231        39.29     0.054663       8.6466    2.786e-06
Cluster359     COVAR   2753   16231       22.983     0.037651        7.347   0.00088156
Cluster294     COVAR   2754   16231       39.293     0.054666       8.6437   2.7622e-06
Cluster360     COVAR   2754   16231        23.68     0.039122        7.495    0.0007924
Cluster294     COVAR   2755   16231       39.514     0.054974       8.6383   2.4122e-06
